Number_of_entries  Number_of_user_table_parameters
             3008                                5
Detector     Delta    Len2(m)  Code    2theta  UT1  UT2  UT3  UT4  UT5
202085  0.0  1.307000  1000  32.975767  0  0  0  0  150.000000
202086  0.0  1.307000  1000  33.193730  0  0  0  0  150.000000
202087  0.0  1.307000  1000  33.422490  0  0  0  0  150.000000
202088  0.0  1.307000  1000  33.638972  0  0  0  0  150.000000
  203200       0.0     2.3591  1000    19.493    0    0    0    0    0
203001  0.0  2.359000  1000  19.265410  0  0  0  0  180.000000
203002  0.0  2.359000  1000  19.386075  0  0  0  0  180.000000
203003  0.0  2.359000  1000  19.497091  0  0  0  0  180.000000
203004  0.0  2.359000  1000  19.624951  0  0  0  0  180.000000
203005  0.0  2.359000  1000  19.745314  0  0  0  0  180.000000
203006  0.0  2.359000  1000  19.872758  0  0  0  0  180.000000
203007  0.0  2.359000  1000  19.987795  0  0  0  0  180.000000
203008  0.0  2.359000  1000  20.107732  0  0  0  0  180.000000
203009  0.0  2.359000  1000  20.225787  0  0  0  0  180.000000
203010  0.0  2.359000  1000  20.340096  0  0  0  0  180.000000
203011  0.0  2.359000  1000  20.464782  0  0  0  0  180.000000
203012  0.0  2.162000  1000  20.646487  0  0  0  0  180.000000
203013  0.0  2.162000  1000  20.774300  0  0  0  0  180.000000
203014  0.0  2.162000  1000  20.897601  0  0  0  0  180.000000
203015  0.0  2.162000  1000  21.046203  0  0  0  0  180.000000
203016  0.0  2.162000  1000  21.176857  0  0  0  0  180.000000
203017  0.0  2.162000  1000  21.297424  0  0  0  0  180.000000
203018  0.0  2.162000  1000  21.437568  0  0  0  0  180.000000
203019  0.0  2.162000  1000  21.557752  0  0  0  0  180.000000
203020  0.0  2.162000  1000  21.692457  0  0  0  0  180.000000
203021  0.0  2.162000  1000  21.823493  0  0  0  0  180.000000
203022  0.0  2.162000  1000  21.955378  0  0  0  0  180.000000
203023  0.0  1.983000  1000  22.113802  0  0  0  0  180.000000
203024  0.0  1.983000  1000  22.267344  0  0  0  0  180.000000
203025  0.0  1.983000  1000  22.407970  0  0  0  0  180.000000
203026  0.0  1.983000  1000  22.557075  0  0  0  0  180.000000
203027  0.0  1.983000  1000  22.695591  0  0  0  0  180.000000
203028  0.0  1.983000  1000  22.847829  0  0  0  0  180.000000
203029  0.0  1.983000  1000  22.985443  0  0  0  0  180.000000
203030  0.0  1.983000  1000  23.131010  0  0  0  0  180.000000
203031  0.0  1.983000  1000  23.279621  0  0  0  0  180.000000
203032  0.0  1.983000  1000  23.413851  0  0  0  0  180.000000
203033  0.0  1.983000  1000  23.552115  0  0  0  0  180.000000
203034  0.0  1.820000  1000  23.688792  0  0  0  0  180.000000
203035  0.0  1.820000  1000  23.849391  0  0  0  0  180.000000
203036  0.0  1.820000  1000  24.006659  0  0  0  0  180.000000
203037  0.0  1.820000  1000  24.155836  0  0  0  0  180.000000
203038  0.0  1.820000  1000  24.321627  0  0  0  0  180.000000
203039  0.0  1.820000  1000  24.469932  0  0  0  0  180.000000
203040  0.0  1.820000  1000  24.633898  0  0  0  0  180.000000
203041  0.0  1.820000  1000  24.789232  0  0  0  0  180.000000
203042  0.0  1.820000  1000  24.943894  0  0  0  0  180.000000
203043  0.0  1.820000  1000  25.107367  0  0  0  0  180.000000
203044  0.0  1.820000  1000  25.255965  0  0  0  0  180.000000
203045  0.0  1.673000  1000  25.485064  0  0  0  0  180.000000
203046  0.0  1.673000  1000  25.647743  0  0  0  0  180.000000
203047  0.0  1.673000  1000  25.821799  0  0  0  0  180.000000
203048  0.0  1.673000  1000  25.983181  0  0  0  0  180.000000
203049  0.0  1.673000  1000  26.158344  0  0  0  0  180.000000
203050  0.0  1.673000  1000  26.325036  0  0  0  0  180.000000
203051  0.0  1.673000  1000  26.502082  0  0  0  0  180.000000
203052  0.0  1.673000  1000  26.670918  0  0  0  0  180.000000
203053  0.0  1.673000  1000  26.840823  0  0  0  0  180.000000
203054  0.0  1.673000  1000  27.013156  0  0  0  0  180.000000
203055  0.0  1.673000  1000  27.176041  0  0  0  0  180.000000
203056  0.0  1.539000  1000  27.310006  0  0  0  0  180.000000
203057  0.0  1.539000  1000  27.487963  0  0  0  0  180.000000
203058  0.0  1.539000  1000  27.680064  0  0  0  0  180.000000
203059  0.0  1.539000  1000  27.862191  0  0  0  0  180.000000
203060  0.0  1.539000  1000  28.047249  0  0  0  0  180.000000
203061  0.0  1.539000  1000  28.240656  0  0  0  0  180.000000
203062  0.0  1.539000  1000  28.416527  0  0  0  0  180.000000
203063  0.0  1.539000  1000  28.602351  0  0  0  0  180.000000
203064  0.0  1.539000  1000  28.784426  0  0  0  0  180.000000
203065  0.0  1.539000  1000  28.969381  0  0  0  0  180.000000
203066  0.0  1.539000  1000  29.148439  0  0  0  0  180.000000
203067  0.0  1.417000  1000  29.382719  0  0  0  0  180.000000
203068  0.0  1.417000  1000  29.587075  0  0  0  0  180.000000
203069  0.0  1.417000  1000  29.781182  0  0  0  0  180.000000
203070  0.0  1.417000  1000  29.982836  0  0  0  0  180.000000
203071  0.0  1.417000  1000  30.176142  0  0  0  0  180.000000
203072  0.0  1.417000  1000  30.385546  0  0  0  0  180.000000
203073  0.0  1.417000  1000  30.590705  0  0  0  0  180.000000
203074  0.0  1.417000  1000  30.786599  0  0  0  0  180.000000
203075  0.0  1.417000  1000  30.993632  0  0  0  0  180.000000
203076  0.0  1.417000  1000  31.197875  0  0  0  0  180.000000
203077  0.0  1.417000  1000  31.375071  0  0  0  0  180.000000
203078  0.0  1.307000  1000  31.603591  0  0  0  0  180.000000
203079  0.0  1.307000  1000  31.816085  0  0  0  0  180.000000
203080  0.0  1.307000  1000  32.043511  0  0  0  0  180.000000
203081  0.0  1.307000  1000  32.253969  0  0  0  0  180.000000
203082  0.0  1.307000  1000  32.467931  0  0  0  0  180.000000
203083  0.0  1.307000  1000  32.688791  0  0  0  0  180.000000
203084  0.0  1.307000  1000  32.911632  0  0  0  0  180.000000
203085  0.0  1.307000  1000  33.126610  0  0  0  0  180.000000
203086  0.0  1.307000  1000  33.341863  0  0  0  0  180.000000
203087  0.0  1.307000  1000  33.559585  0  0  0  0  180.000000
203088  0.0  1.307000  1000  33.784388  0  0  0  0  180.000000
  204200       0.0     2.3591  1000    19.493    0    0    0    0    0
204001  0.0  2.359000  1000  19.360037  0  0  0  0  -150.000000
204002  0.0  2.359000  1000  19.477864  0  0  0  0  -150.000000
204003  0.0  2.359000  1000  19.603934  0  0  0  0  -150.000000
204004  0.0  2.359000  1000  19.726236  0  0  0  0  -150.000000
204005  0.0  2.359000  1000  19.838614  0  0  0  0  -150.000000
204006  0.0  2.359000  1000  19.960787  0  0  0  0  -150.000000
204007  0.0  2.359000  1000  20.092675  0  0  0  0  -150.000000
204008  0.0  2.359000  1000  20.216794  0  0  0  0  -150.000000
204009  0.0  2.359000  1000  20.327675  0  0  0  0  -150.000000
204010  0.0  2.359000  1000  20.453478  0  0  0  0  -150.000000
204011  0.0  2.359000  1000  20.561870  0  0  0  0  -150.000000
204012  0.0  2.162000  1000  20.737969  0  0  0  0  -150.000000
204013  0.0  2.162000  1000  20.872722  0  0  0  0  -150.000000
204014  0.0  2.162000  1000  21.002319  0  0  0  0  -150.000000
204015  0.0  2.162000  1000  21.133114  0  0  0  0  -150.000000
204016  0.0  2.162000  1000  21.262826  0  0  0  0  -150.000000
204017  0.0  2.162000  1000  21.397594  0  0  0  0  -150.000000
204018  0.0  2.162000  1000  21.527090  0  0  0  0  -150.000000
204019  0.0  2.162000  1000  21.665703  0  0  0  0  -150.000000
204020  0.0  2.162000  1000  21.795405  0  0  0  0  -150.000000
204021  0.0  2.162000  1000  21.922998  0  0  0  0  -150.000000
204022  0.0  2.162000  1000  22.046274  0  0  0  0  -150.000000
204023  0.0  1.983000  1000  22.190059  0  0  0  0  -150.000000
204024  0.0  1.983000  1000  22.329191  0  0  0  0  -150.000000
204025  0.0  1.983000  1000  22.478268  0  0  0  0  -150.000000
204026  0.0  1.983000  1000  22.625452  0  0  0  0  -150.000000
204027  0.0  1.983000  1000  22.764494  0  0  0  0  -150.000000
204028  0.0  1.983000  1000  22.916530  0  0  0  0  -150.000000
204029  0.0  1.983000  1000  23.058707  0  0  0  0  -150.000000
204030  0.0  1.983000  1000  23.201053  0  0  0  0  -150.000000
204031  0.0  1.983000  1000  23.339563  0  0  0  0  -150.000000
204032  0.0  1.983000  1000  23.486535  0  0  0  0  -150.000000
204033  0.0  1.983000  1000  23.617485  0  0  0  0  -150.000000
204034  0.0  1.820000  1000  23.769645  0  0  0  0  -150.000000
204035  0.0  1.820000  1000  23.928418  0  0  0  0  -150.000000
204036  0.0  1.820000  1000  24.083460  0  0  0  0  -150.000000
204037  0.0  1.820000  1000  24.234815  0  0  0  0  -150.000000
204038  0.0  1.820000  1000  24.400396  0  0  0  0  -150.000000
204039  0.0  1.820000  1000  24.553816  0  0  0  0  -150.000000
204040  0.0  1.820000  1000  24.713209  0  0  0  0  -150.000000
204041  0.0  1.820000  1000  24.870562  0  0  0  0  -150.000000
204042  0.0  1.820000  1000  25.025582  0  0  0  0  -150.000000
204043  0.0  1.820000  1000  25.187899  0  0  0  0  -150.000000
204044  0.0  1.820000  1000  25.323801  0  0  0  0  -150.000000
204045  0.0  1.673000  1000  25.497208  0  0  0  0  -150.000000
204046  0.0  1.673000  1000  25.668558  0  0  0  0  -150.000000
204047  0.0  1.673000  1000  25.839675  0  0  0  0  -150.000000
204048  0.0  1.673000  1000  26.012176  0  0  0  0  -150.000000
204049  0.0  1.673000  1000  26.179909  0  0  0  0  -150.000000
204050  0.0  1.673000  1000  26.359947  0  0  0  0  -150.000000
204051  0.0  1.673000  1000  26.519205  0  0  0  0  -150.000000
204052  0.0  1.673000  1000  26.690904  0  0  0  0  -150.000000
204053  0.0  1.673000  1000  26.863715  0  0  0  0  -150.000000
204054  0.0  1.673000  1000  27.028738  0  0  0  0  -150.000000
204055  0.0  1.673000  1000  27.199231  0  0  0  0  -150.000000
204056  0.0  1.539000  1000  27.391265  0  0  0  0  -150.000000
204057  0.0  1.539000  1000  27.575385  0  0  0  0  -150.000000
204058  0.0  1.539000  1000  27.756558  0  0  0  0  -150.000000
204059  0.0  1.539000  1000  27.947867  0  0  0  0  -150.000000
204060  0.0  1.539000  1000  28.132958  0  0  0  0  -150.000000
204061  0.0  1.539000  1000  28.314466  0  0  0  0  -150.000000
204062  0.0  1.539000  1000  28.494995  0  0  0  0  -150.000000
204063  0.0  1.539000  1000  28.690468  0  0  0  0  -150.000000
204064  0.0  1.539000  1000  28.868978  0  0  0  0  -150.000000
204065  0.0  1.539000  1000  29.056354  0  0  0  0  -150.000000
204066  0.0  1.539000  1000  29.233465  0  0  0  0  -150.000000
204067  0.0  1.417000  1000  29.432446  0  0  0  0  -150.000000
204068  0.0  1.417000  1000  29.636057  0  0  0  0  -150.000000
204069  0.0  1.417000  1000  29.832394  0  0  0  0  -150.000000
204070  0.0  1.417000  1000  30.034852  0  0  0  0  -150.000000
204071  0.0  1.417000  1000  30.234187  0  0  0  0  -150.000000
204072  0.0  1.417000  1000  30.440547  0  0  0  0  -150.000000
204073  0.0  1.417000  1000  30.636768  0  0  0  0  -150.000000
204074  0.0  1.417000  1000  30.842152  0  0  0  0  -150.000000
204075  0.0  1.417000  1000  31.038249  0  0  0  0  -150.000000
204076  0.0  1.417000  1000  31.242045  0  0  0  0  -150.000000
204077  0.0  1.417000  1000  31.431896  0  0  0  0  -150.000000
204078  0.0  1.307000  1000  31.631794  0  0  0  0  -150.000000
204079  0.0  1.307000  1000  31.849161  0  0  0  0  -150.000000
204080  0.0  1.307000  1000  32.063642  0  0  0  0  -150.000000
204081  0.0  1.307000  1000  32.279387  0  0  0  0  -150.000000
204082  0.0  1.307000  1000  32.495064  0  0  0  0  -150.000000
204083  0.0  1.307000  1000  32.716745  0  0  0  0  -150.000000
204084  0.0  1.307000  1000  32.929466  0  0  0  0  -150.000000
204085  0.0  1.307000  1000  33.146050  0  0  0  0  -150.000000
204086  0.0  1.307000  1000  33.361541  0  0  0  0  -150.000000
204087  0.0  1.307000  1000  33.591091  0  0  0  0  -150.000000
204088  0.0  1.307000  1000  33.798326  0  0  0  0  -150.000000
  205200       0.0     2.3591  1000    19.493    0    0    0    0    0
205001  0.0  2.359000  1000  19.381455  0  0  0  0  -120.000000
205002  0.0  2.359000  1000  19.502186  0  0  0  0  -120.000000
205003  0.0  2.359000  1000  19.623797  0  0  0  0  -120.000000
205004  0.0  2.359000  1000  19.742875  0  0  0  0  -120.000000
205005  0.0  2.359000  1000  19.865640  0  0  0  0  -120.000000
205006  0.0  2.359000  1000  19.978408  0  0  0  0  -120.000000
205007  0.0  2.359000  1000  20.102117  0  0  0  0  -120.000000
205008  0.0  2.359000  1000  20.223522  0  0  0  0  -120.000000
205009  0.0  2.359000  1000  20.348850  0  0  0  0  -120.000000
205010  0.0  2.359000  1000  20.462667  0  0  0  0  -120.000000
205011  0.0  2.359000  1000  20.579899  0  0  0  0  -120.000000
205012  0.0  2.162000  1000  20.763657  0  0  0  0  -120.000000
205013  0.0  2.162000  1000  20.888248  0  0  0  0  -120.000000
205014  0.0  2.162000  1000  21.026510  0  0  0  0  -120.000000
205015  0.0  2.162000  1000  21.156885  0  0  0  0  -120.000000
205016  0.0  2.162000  1000  21.279249  0  0  0  0  -120.000000
205017  0.0  2.162000  1000  21.416118  0  0  0  0  -120.000000
205018  0.0  2.162000  1000  21.547755  0  0  0  0  -120.000000
205019  0.0  2.162000  1000  21.685454  0  0  0  0  -120.000000
205020  0.0  2.162000  1000  21.814321  0  0  0  0  -120.000000
205021  0.0  2.162000  1000  21.941105  0  0  0  0  -120.000000
205022  0.0  2.162000  1000  22.059539  0  0  0  0  -120.000000
205023  0.0  1.983000  1000  22.157713  0  0  0  0  -120.000000
205024  0.0  1.983000  1000  22.302247  0  0  0  0  -120.000000
205025  0.0  1.983000  1000  22.440717  0  0  0  0  -120.000000
205026  0.0  1.983000  1000  22.587907  0  0  0  0  -120.000000
205027  0.0  1.983000  1000  22.733087  0  0  0  0  -120.000000
205028  0.0  1.983000  1000  22.866778  0  0  0  0  -120.000000
205029  0.0  1.983000  1000  23.014532  0  0  0  0  -120.000000
205030  0.0  1.983000  1000  23.163334  0  0  0  0  -120.000000
205031  0.0  1.983000  1000  23.310763  0  0  0  0  -120.000000
205032  0.0  1.983000  1000  23.441922  0  0  0  0  -120.000000
205033  0.0  1.983000  1000  23.592571  0  0  0  0  -120.000000
205034  0.0  1.820000  1000  23.796105  0  0  0  0  -120.000000
205035  0.0  1.820000  1000  23.954410  0  0  0  0  -120.000000
205036  0.0  1.820000  1000  24.112652  0  0  0  0  -120.000000
205037  0.0  1.820000  1000  24.268688  0  0  0  0  -120.000000
205038  0.0  1.820000  1000  24.424241  0  0  0  0  -120.000000
205039  0.0  1.820000  1000  24.578938  0  0  0  0  -120.000000
205040  0.0  1.820000  1000  24.744583  0  0  0  0  -120.000000
205041  0.0  1.820000  1000  24.902412  0  0  0  0  -120.000000
205042  0.0  1.820000  1000  25.050903  0  0  0  0  -120.000000
205043  0.0  1.820000  1000  25.211855  0  0  0  0  -120.000000
205044  0.0  1.820000  1000  25.357724  0  0  0  0  -120.000000
205045  0.0  1.673000  1000  25.500999  0  0  0  0  -120.000000
205046  0.0  1.673000  1000  25.666682  0  0  0  0  -120.000000
205047  0.0  1.673000  1000  25.842736  0  0  0  0  -120.000000
205048  0.0  1.673000  1000  26.013895  0  0  0  0  -120.000000
205049  0.0  1.673000  1000  26.181602  0  0  0  0  -120.000000
205050  0.0  1.673000  1000  26.361901  0  0  0  0  -120.000000
205051  0.0  1.673000  1000  26.526286  0  0  0  0  -120.000000
205052  0.0  1.673000  1000  26.692591  0  0  0  0  -120.000000
205053  0.0  1.673000  1000  26.863519  0  0  0  0  -120.000000
205054  0.0  1.673000  1000  27.034302  0  0  0  0  -120.000000
205055  0.0  1.673000  1000  27.199583  0  0  0  0  -120.000000
205056  0.0  1.539000  1000  27.353362  0  0  0  0  -120.000000
205057  0.0  1.539000  1000  27.535471  0  0  0  0  -120.000000
205058  0.0  1.539000  1000  27.721626  0  0  0  0  -120.000000
205059  0.0  1.539000  1000  27.909744  0  0  0  0  -120.000000
205060  0.0  1.539000  1000  28.095336  0  0  0  0  -120.000000
205061  0.0  1.539000  1000  28.280370  0  0  0  0  -120.000000
205062  0.0  1.539000  1000  28.467563  0  0  0  0  -120.000000
205063  0.0  1.539000  1000  28.653000  0  0  0  0  -120.000000
205064  0.0  1.539000  1000  28.837374  0  0  0  0  -120.000000
205065  0.0  1.539000  1000  29.022375  0  0  0  0  -120.000000
205066  0.0  1.539000  1000  29.206695  0  0  0  0  -120.000000
205067  0.0  1.417000  1000  29.492426  0  0  0  0  -120.000000
205068  0.0  1.417000  1000  29.687973  0  0  0  0  -120.000000
205069  0.0  1.417000  1000  29.889070  0  0  0  0  -120.000000
205070  0.0  1.417000  1000  30.095870  0  0  0  0  -120.000000
205071  0.0  1.417000  1000  30.297785  0  0  0  0  -120.000000
205072  0.0  1.417000  1000  30.501327  0  0  0  0  -120.000000
205073  0.0  1.417000  1000  30.696841  0  0  0  0  -120.000000
205074  0.0  1.417000  1000  30.896346  0  0  0  0  -120.000000
205075  0.0  1.417000  1000  31.104518  0  0  0  0  -120.000000
205076  0.0  1.417000  1000  31.302265  0  0  0  0  -120.000000
205077  0.0  1.417000  1000  31.481719  0  0  0  0  -120.000000
205078  0.0  1.307000  1000  31.635365  0  0  0  0  -120.000000
205079  0.0  1.307000  1000  31.850773  0  0  0  0  -120.000000
205080  0.0  1.307000  1000  32.070256  0  0  0  0  -120.000000
205081  0.0  1.307000  1000  32.301931  0  0  0  0  -120.000000
205082  0.0  1.307000  1000  32.505736  0  0  0  0  -120.000000
205083  0.0  1.307000  1000  32.727202  0  0  0  0  -120.000000
205084  0.0  1.307000  1000  32.941948  0  0  0  0  -120.000000
205085  0.0  1.307000  1000  33.171882  0  0  0  0  -120.000000
205086  0.0  1.307000  1000  33.398500  0  0  0  0  -120.000000
205087  0.0  1.307000  1000  33.612663  0  0  0  0  -120.000000
205088  0.0  1.307000  1000  33.820133  0  0  0  0  -120.000000
  206200       0.0     2.3591  1000    19.493    0    0    0    0    0
206001  0.0  2.359000  1000  19.191671  0  0  0  0  -60.000000
206002  0.0  2.359000  1000  19.319147  0  0  0  0  -60.000000
206003  0.0  2.359000  1000  19.438187  0  0  0  0  -60.000000
206004  0.0  2.359000  1000  19.555600  0  0  0  0  -60.000000
206005  0.0  2.359000  1000  19.677335  0  0  0  0  -60.000000
206006  0.0  2.359000  1000  19.795284  0  0  0  0  -60.000000
206007  0.0  2.359000  1000  19.924740  0  0  0  0  -60.000000
206008  0.0  2.359000  1000  20.047664  0  0  0  0  -60.000000
206009  0.0  2.359000  1000  20.163001  0  0  0  0  -60.000000
206010  0.0  2.359000  1000  20.279287  0  0  0  0  -60.000000
206011  0.0  2.359000  1000  20.410382  0  0  0  0  -60.000000
206012  0.0  2.162000  1000  20.572017  0  0  0  0  -60.000000
206013  0.0  2.162000  1000  20.695245  0  0  0  0  -60.000000
206014  0.0  2.162000  1000  20.832442  0  0  0  0  -60.000000
206015  0.0  2.162000  1000  20.960293  0  0  0  0  -60.000000
