Number_of_entries  Number_of_user_table_parameters
             3008                                5
Detector     Delta       Len2  Code    2theta  UT1  UT2  UT3  UT4  UT5
203012  0.0  2.162000  100  20.619115  0  0  0  0  180.000000
203013  0.0  2.162000  100  20.763365  0  0  0  0  180.000000
203014  0.0  2.162000  100  20.892798  0  0  0  0  180.000000
203015  0.0  2.162000  100  21.031983  0  0  0  0  180.000000
203016  0.0  2.162000  100  21.163473  0  0  0  0  180.000000
203017  0.0  2.162000  100  21.292936  0  0  0  0  180.000000
203018  0.0  2.162000  100  21.419691  0  0  0  0  180.000000
203019  0.0  2.162000  100  21.558921  0  0  0  0  180.000000
203020  0.0  2.162000  100  21.680552  0  0  0  0  180.000000
203021  0.0  2.162000  100  21.812828  0  0  0  0  180.000000
203022  0.0  2.162000  100  21.951764  0  0  0  0  180.000000
203023  0.0  1.983000  100  22.122074  0  0  0  0  180.000000
203024  0.0  1.983000  100  22.251532  0  0  0  0  180.000000
203025  0.0  1.983000  100  22.399153  0  0  0  0  180.000000
203026  0.0  1.983000  100  22.538527  0  0  0  0  180.000000
203027  0.0  1.983000  100  22.691728  0  0  0  0  180.000000
203028  0.0  1.983000  100  22.821144  0  0  0  0  180.000000
203029  0.0  1.983000  100  22.973261  0  0  0  0  180.000000
203030  0.0  1.983000  100  23.112226  0  0  0  0  180.000000
203031  0.0  1.983000  100  23.268155  0  0  0  0  180.000000
203032  0.0  1.983000  100  23.402013  0  0  0  0  180.000000
203033  0.0  1.983000  100  23.541298  0  0  0  0  180.000000
203034  0.0  1.820000  100  23.684864  0  0  0  0  180.000000
203035  0.0  1.820000  100  23.829723  0  0  0  0  180.000000
203036  0.0  1.820000  100  24.001677  0  0  0  0  180.000000
203037  0.0  1.820000  100  24.152081  0  0  0  0  180.000000
203038  0.0  1.820000  100  24.306524  0  0  0  0  180.000000
203039  0.0  1.820000  100  24.465811  0  0  0  0  180.000000
203040  0.0  1.820000  100  24.624700  0  0  0  0  180.000000
203041  0.0  1.820000  100  24.784175  0  0  0  0  180.000000
203042  0.0  1.820000  100  24.931217  0  0  0  0  180.000000
203043  0.0  1.820000  100  25.094242  0  0  0  0  180.000000
203044  0.0  1.820000  100  25.246703  0  0  0  0  180.000000
203045  0.0  1.673000  100  25.466374  0  0  0  0  180.000000
203046  0.0  1.673000  100  25.640997  0  0  0  0  180.000000
203047  0.0  1.673000  100  25.806078  0  0  0  0  180.000000
203048  0.0  1.673000  100  25.972738  0  0  0  0  180.000000
203049  0.0  1.673000  100  26.142672  0  0  0  0  180.000000
203050  0.0  1.673000  100  26.310568  0  0  0  0  180.000000
203051  0.0  1.673000  100  26.488256  0  0  0  0  180.000000
203052  0.0  1.673000  100  26.662366  0  0  0  0  180.000000
203053  0.0  1.673000  100  26.817994  0  0  0  0  180.000000
203054  0.0  1.673000  100  26.996529  0  0  0  0  180.000000
203055  0.0  1.673000  100  27.153434  0  0  0  0  180.000000
203056  0.0  1.539000  100  27.296500  0  0  0  0  180.000000
203057  0.0  1.539000  100  27.478770  0  0  0  0  180.000000
203058  0.0  1.539000  100  27.660803  0  0  0  0  180.000000
203059  0.0  1.539000  100  27.851548  0  0  0  0  180.000000
203060  0.0  1.539000  100  28.034158  0  0  0  0  180.000000
203061  0.0  1.539000  100  28.219183  0  0  0  0  180.000000
203062  0.0  1.539000  100  28.404555  0  0  0  0  180.000000
203063  0.0  1.539000  100  28.589872  0  0  0  0  180.000000
203064  0.0  1.539000  100  28.768599  0  0  0  0  180.000000
203065  0.0  1.539000  100  28.958174  0  0  0  0  180.000000
203066  0.0  1.539000  100  29.137900  0  0  0  0  180.000000
203067  0.0  1.417000  100  29.374972  0  0  0  0  180.000000
203068  0.0  1.417000  100  29.570137  0  0  0  0  180.000000
203069  0.0  1.417000  100  29.770062  0  0  0  0  180.000000
203070  0.0  1.417000  100  29.975720  0  0  0  0  180.000000
203071  0.0  1.417000  100  30.176801  0  0  0  0  180.000000
203072  0.0  1.417000  100  30.380460  0  0  0  0  180.000000
203073  0.0  1.417000  100  30.582333  0  0  0  0  180.000000
203074  0.0  1.417000  100  30.783863  0  0  0  0  180.000000
203075  0.0  1.417000  100  30.976953  0  0  0  0  180.000000
203076  0.0  1.417000  100  31.184913  0  0  0  0  180.000000
203077  0.0  1.417000  100  31.364991  0  0  0  0  180.000000
203078  0.0  1.307000  100  31.589464  0  0  0  0  180.000000
203079  0.0  1.307000  100  31.812839  0  0  0  0  180.000000
203080  0.0  1.307000  100  32.030847  0  0  0  0  180.000000
203081  0.0  1.307000  100  32.245189  0  0  0  0  180.000000
203082  0.0  1.307000  100  32.463039  0  0  0  0  180.000000
203083  0.0  1.307000  100  32.685295  0  0  0  0  180.000000
203084  0.0  1.307000  100  32.896756  0  0  0  0  180.000000
203085  0.0  1.307000  100  33.115065  0  0  0  0  180.000000
203086  0.0  1.307000  100  33.336995  0  0  0  0  180.000000
203087  0.0  1.307000  100  33.544996  0  0  0  0  180.000000
203088  0.0  1.307000  100  33.768346  0  0  0  0  180.000000
  204200       0.0       0.25   100      90.0    0    0    0    0    0
204001  0.0  2.359000  100  19.344911  0  0  0  0  -150.000000
204002  0.0  2.359000  100  19.461722  0  0  0  0  -150.000000
204003  0.0  2.359000  100  19.591806  0  0  0  0  -150.000000
204004  0.0  2.359000  100  19.708271  0  0  0  0  -150.000000
204005  0.0  2.359000  100  19.825879  0  0  0  0  -150.000000
204006  0.0  2.359000  100  19.949804  0  0  0  0  -150.000000
204007  0.0  2.359000  100  20.074238  0  0  0  0  -150.000000
204008  0.0  2.359000  100  20.194530  0  0  0  0  -150.000000
204009  0.0  2.359000  100  20.318159  0  0  0  0  -150.000000
204010  0.0  2.359000  100  20.436022  0  0  0  0  -150.000000
204011  0.0  2.359000  100  20.549923  0  0  0  0  -150.000000
204012  0.0  2.162000  100  20.721481  0  0  0  0  -150.000000
204013  0.0  2.162000  100  20.863281  0  0  0  0  -150.000000
204014  0.0  2.162000  100  20.994862  0  0  0  0  -150.000000
204015  0.0  2.162000  100  21.115777  0  0  0  0  -150.000000
204016  0.0  2.162000  100  21.248408  0  0  0  0  -150.000000
204017  0.0  2.162000  100  21.380256  0  0  0  0  -150.000000
204018  0.0  2.162000  100  21.509731  0  0  0  0  -150.000000
204019  0.0  2.162000  100  21.638734  0  0  0  0  -150.000000
204020  0.0  2.162000  100  21.774666  0  0  0  0  -150.000000
204021  0.0  2.162000  100  21.913451  0  0  0  0  -150.000000
204022  0.0  2.162000  100  22.035879  0  0  0  0  -150.000000
204023  0.0  1.983000  100  22.176137  0  0  0  0  -150.000000
204024  0.0  1.983000  100  22.316532  0  0  0  0  -150.000000
204025  0.0  1.983000  100  22.466370  0  0  0  0  -150.000000
204026  0.0  1.983000  100  22.602241  0  0  0  0  -150.000000
204027  0.0  1.983000  100  22.749874  0  0  0  0  -150.000000
204028  0.0  1.983000  100  22.888189  0  0  0  0  -150.000000
204029  0.0  1.983000  100  23.038562  0  0  0  0  -150.000000
204030  0.0  1.983000  100  23.184614  0  0  0  0  -150.000000
204031  0.0  1.983000  100  23.329238  0  0  0  0  -150.000000
204032  0.0  1.983000  100  23.471790  0  0  0  0  -150.000000
204033  0.0  1.983000  100  23.601253  0  0  0  0  -150.000000
204034  0.0  1.820000  100  23.762720  0  0  0  0  -150.000000
204035  0.0  1.820000  100  23.916112  0  0  0  0  -150.000000
204036  0.0  1.820000  100  24.068933  0  0  0  0  -150.000000
204037  0.0  1.820000  100  24.224620  0  0  0  0  -150.000000
204038  0.0  1.820000  100  24.375268  0  0  0  0  -150.000000
204039  0.0  1.820000  100  24.537586  0  0  0  0  -150.000000
204040  0.0  1.820000  100  24.694432  0  0  0  0  -150.000000
204041  0.0  1.820000  100  24.857358  0  0  0  0  -150.000000
204042  0.0  1.820000  100  25.006638  0  0  0  0  -150.000000
204043  0.0  1.820000  100  25.173167  0  0  0  0  -150.000000
204044  0.0  1.820000  100  25.307079  0  0  0  0  -150.000000
204045  0.0  1.673000  100  25.489843  0  0  0  0  -150.000000
204046  0.0  1.673000  100  25.647204  0  0  0  0  -150.000000
204047  0.0  1.673000  100  25.824684  0  0  0  0  -150.000000
204048  0.0  1.673000  100  25.996343  0  0  0  0  -150.000000
204049  0.0  1.673000  100  26.162193  0  0  0  0  -150.000000
204050  0.0  1.673000  100  26.337129  0  0  0  0  -150.000000
204051  0.0  1.673000  100  26.502167  0  0  0  0  -150.000000
204052  0.0  1.673000  100  26.676415  0  0  0  0  -150.000000
204053  0.0  1.673000  100  26.848222  0  0  0  0  -150.000000
204054  0.0  1.673000  100  27.015999  0  0  0  0  -150.000000
204055  0.0  1.673000  100  27.184876  0  0  0  0  -150.000000
204056  0.0  1.539000  100  27.368655  0  0  0  0  -150.000000
204057  0.0  1.539000  100  27.556853  0  0  0  0  -150.000000
204058  0.0  1.539000  100  27.742478  0  0  0  0  -150.000000
204059  0.0  1.539000  100  27.929784  0  0  0  0  -150.000000
204060  0.0  1.539000  100  28.111755  0  0  0  0  -150.000000
204061  0.0  1.539000  100  28.291597  0  0  0  0  -150.000000
204062  0.0  1.539000  100  28.484839  0  0  0  0  -150.000000
204063  0.0  1.539000  100  28.667974  0  0  0  0  -150.000000
204064  0.0  1.539000  100  28.851902  0  0  0  0  -150.000000
204065  0.0  1.539000  100  29.033300  0  0  0  0  -150.000000
204066  0.0  1.539000  100  29.215967  0  0  0  0  -150.000000
204067  0.0  1.417000  100  29.416852  0  0  0  0  -150.000000
204068  0.0  1.417000  100  29.621744  0  0  0  0  -150.000000
204069  0.0  1.417000  100  29.823660  0  0  0  0  -150.000000
204070  0.0  1.417000  100  30.021181  0  0  0  0  -150.000000
204071  0.0  1.417000  100  30.220546  0  0  0  0  -150.000000
204072  0.0  1.417000  100  30.422003  0  0  0  0  -150.000000
204073  0.0  1.417000  100  30.633093  0  0  0  0  -150.000000
204074  0.0  1.417000  100  30.825303  0  0  0  0  -150.000000
204075  0.0  1.417000  100  31.014426  0  0  0  0  -150.000000
204076  0.0  1.417000  100  31.230842  0  0  0  0  -150.000000
204077  0.0  1.417000  100  31.418767  0  0  0  0  -150.000000
204078  0.0  1.307000  100  31.607233  0  0  0  0  -150.000000
204079  0.0  1.307000  100  31.828457  0  0  0  0  -150.000000
204080  0.0  1.307000  100  32.049356  0  0  0  0  -150.000000
204081  0.0  1.307000  100  32.264149  0  0  0  0  -150.000000
204082  0.0  1.307000  100  32.474593  0  0  0  0  -150.000000
204083  0.0  1.307000  100  32.696505  0  0  0  0  -150.000000
204084  0.0  1.307000  100  32.905575  0  0  0  0  -150.000000
204085  0.0  1.307000  100  33.124864  0  0  0  0  -150.000000
204086  0.0  1.307000  100  33.346814  0  0  0  0  -150.000000
204087  0.0  1.307000  100  33.568177  0  0  0  0  -150.000000
204088  0.0  1.307000  100  33.796472  0  0  0  0  -150.000000
  205200       0.0       0.25   100      90.0    0    0    0    0    0
205001  0.0  2.359000  100  19.362752  0  0  0  0  -120.000000
205002  0.0  2.359000  100  19.495682  0  0  0  0  -120.000000
205003  0.0  2.359000  100  19.608355  0  0  0  0  -120.000000
205004  0.0  2.359000  100  19.724457  0  0  0  0  -120.000000
205005  0.0  2.359000  100  19.845599  0  0  0  0  -120.000000
205006  0.0  2.359000  100  19.962201  0  0  0  0  -120.000000
205007  0.0  2.359000  100  20.089252  0  0  0  0  -120.000000
205008  0.0  2.359000  100  20.222813  0  0  0  0  -120.000000
205009  0.0  2.359000  100  20.328045  0  0  0  0  -120.000000
205010  0.0  2.359000  100  20.457272  0  0  0  0  -120.000000
205011  0.0  2.359000  100  20.572118  0  0  0  0  -120.000000
205012  0.0  2.162000  100  20.753843  0  0  0  0  -120.000000
205013  0.0  2.162000  100  20.879240  0  0  0  0  -120.000000
205014  0.0  2.162000  100  21.006699  0  0  0  0  -120.000000
205015  0.0  2.162000  100  21.146346  0  0  0  0  -120.000000
205016  0.0  2.162000  100  21.272863  0  0  0  0  -120.000000
205017  0.0  2.162000  100  21.402252  0  0  0  0  -120.000000
205018  0.0  2.162000  100  21.533825  0  0  0  0  -120.000000
205019  0.0  2.162000  100  21.681340  0  0  0  0  -120.000000
205020  0.0  2.162000  100  21.804076  0  0  0  0  -120.000000
205021  0.0  2.162000  100  21.937061  0  0  0  0  -120.000000
205022  0.0  2.162000  100  22.057647  0  0  0  0  -120.000000
205023  0.0  1.983000  100  22.149430  0  0  0  0  -120.000000
205024  0.0  1.983000  100  22.298931  0  0  0  0  -120.000000
205025  0.0  1.983000  100  22.430345  0  0  0  0  -120.000000
205026  0.0  1.983000  100  22.581441  0  0  0  0  -120.000000
205027  0.0  1.983000  100  22.722414  0  0  0  0  -120.000000
205028  0.0  1.983000  100  22.862315  0  0  0  0  -120.000000
205029  0.0  1.983000  100  23.002769  0  0  0  0  -120.000000
205030  0.0  1.983000  100  23.143338  0  0  0  0  -120.000000
205031  0.0  1.983000  100  23.282460  0  0  0  0  -120.000000
205032  0.0  1.983000  100  23.434311  0  0  0  0  -120.000000
205033  0.0  1.983000  100  23.584756  0  0  0  0  -120.000000
205034  0.0  1.820000  100  23.786842  0  0  0  0  -120.000000
205035  0.0  1.820000  100  23.946102  0  0  0  0  -120.000000
205036  0.0  1.820000  100  24.106732  0  0  0  0  -120.000000
205037  0.0  1.820000  100  24.258512  0  0  0  0  -120.000000
205038  0.0  1.820000  100  24.418506  0  0  0  0  -120.000000
205039  0.0  1.820000  100  24.569110  0  0  0  0  -120.000000
205040  0.0  1.820000  100  24.735761  0  0  0  0  -120.000000
205041  0.0  1.820000  100  24.877356  0  0  0  0  -120.000000
205042  0.0  1.820000  100  25.039039  0  0  0  0  -120.000000
205043  0.0  1.820000  100  25.200817  0  0  0  0  -120.000000
205044  0.0  1.820000  100  25.358227  0  0  0  0  -120.000000
205045  0.0  1.673000  100  25.490501  0  0  0  0  -120.000000
205046  0.0  1.673000  100  25.650034  0  0  0  0  -120.000000
205047  0.0  1.673000  100  25.822702  0  0  0  0  -120.000000
205048  0.0  1.673000  100  25.999911  0  0  0  0  -120.000000
205049  0.0  1.673000  100  26.178775  0  0  0  0  -120.000000
205050  0.0  1.673000  100  26.342966  0  0  0  0  -120.000000
205051  0.0  1.673000  100  26.517884  0  0  0  0  -120.000000
205052  0.0  1.673000  100  26.690358  0  0  0  0  -120.000000
205053  0.0  1.673000  100  26.859154  0  0  0  0  -120.000000
205054  0.0  1.673000  100  27.024156  0  0  0  0  -120.000000
205055  0.0  1.673000  100  27.180493  0  0  0  0  -120.000000
205056  0.0  1.539000  100  27.350188  0  0  0  0  -120.000000
205057  0.0  1.539000  100  27.533655  0  0  0  0  -120.000000
205058  0.0  1.539000  100  27.718397  0  0  0  0  -120.000000
205059  0.0  1.539000  100  27.902069  0  0  0  0  -120.000000
205060  0.0  1.539000  100  28.084056  0  0  0  0  -120.000000
205061  0.0  1.539000  100  28.278892  0  0  0  0  -120.000000
205062  0.0  1.539000  100  28.450211  0  0  0  0  -120.000000
205063  0.0  1.539000  100  28.637565  0  0  0  0  -120.000000
205064  0.0  1.539000  100  28.823818  0  0  0  0  -120.000000
205065  0.0  1.539000  100  29.011491  0  0  0  0  -120.000000
205066  0.0  1.539000  100  29.199347  0  0  0  0  -120.000000
205067  0.0  1.417000  100  29.483626  0  0  0  0  -120.000000
205068  0.0  1.417000  100  29.686669  0  0  0  0  -120.000000
205069  0.0  1.417000  100  29.883956  0  0  0  0  -120.000000
205070  0.0  1.417000  100  30.080701  0  0  0  0  -120.000000
205071  0.0  1.417000  100  30.296761  0  0  0  0  -120.000000
205072  0.0  1.417000  100  30.484285  0  0  0  0  -120.000000
205073  0.0  1.417000  100  30.689134  0  0  0  0  -120.000000
205074  0.0  1.417000  100  30.896646  0  0  0  0  -120.000000
205075  0.0  1.417000  100  31.088547  0  0  0  0  -120.000000
205076  0.0  1.417000  100  31.292675  0  0  0  0  -120.000000
205077  0.0  1.417000  100  31.466896  0  0  0  0  -120.000000
205078  0.0  1.307000  100  31.626537  0  0  0  0  -120.000000
205079  0.0  1.307000  100  31.856579  0  0  0  0  -120.000000
205080  0.0  1.307000  100  32.071279  0  0  0  0  -120.000000
205081  0.0  1.307000  100  32.291538  0  0  0  0  -120.000000
205082  0.0  1.307000  100  32.507078  0  0  0  0  -120.000000
205083  0.0  1.307000  100  32.722019  0  0  0  0  -120.000000
205084  0.0  1.307000  100  32.942597  0  0  0  0  -120.000000
205085  0.0  1.307000  100  33.160920  0  0  0  0  -120.000000
205086  0.0  1.307000  100  33.395942  0  0  0  0  -120.000000
205087  0.0  1.307000  100  33.601168  0  0  0  0  -120.000000
205088  0.0  1.307000  100  33.830234  0  0  0  0  -120.000000
  206200       0.0       0.25   100      90.0    0    0    0    0    0
206001  0.0  2.359000  100  19.190303  0  0  0  0  -60.000000
206002  0.0  2.359000  100  19.315468  0  0  0  0  -60.000000
206003  0.0  2.359000  100  19.420318  0  0  0  0  -60.000000
206004  0.0  2.359000  100  19.553376  0  0  0  0  -60.000000
206005  0.0  2.359000  100  19.671355  0  0  0  0  -60.000000
206006  0.0  2.359000  100  19.801216  0  0  0  0  -60.000000
206007  0.0  2.359000  100  19.922175  0  0  0  0  -60.000000
206008  0.0  2.359000  100  20.035791  0  0  0  0  -60.000000
206009  0.0  2.359000  100  20.158911  0  0  0  0  -60.000000
206010  0.0  2.359000  100  20.265246  0  0  0  0  -60.000000
206011  0.0  2.359000  100  20.406417  0  0  0  0  -60.000000
206012  0.0  2.162000  100  20.566780  0  0  0  0  -60.000000
206013  0.0  2.162000  100  20.694638  0  0  0  0  -60.000000
206014  0.0  2.162000  100  20.818633  0  0  0  0  -60.000000
206015  0.0  2.162000  100  20.947489  0  0  0  0  -60.000000
206016  0.0  2.162000  100  21.089046  0  0  0  0  -60.000000
206017  0.0  2.162000  100  21.217803  0  0  0  0  -60.000000
206018  0.0  2.162000  100  21.352708  0  0  0  0  -60.000000
206019  0.0  2.162000  100  21.484952  0  0  0  0  -60.000000
206020  0.0  2.162000  100  21.609375  0  0  0  0  -60.000000
206021  0.0  2.162000  100  21.748781  0  0  0  0  -60.000000
206022  0.0  2.162000  100  21.881122  0  0  0  0  -60.000000
206023  0.0  1.983000  100  22.020804  0  0  0  0  -60.000000
206024  0.0  1.983000  100  22.165180  0  0  0  0  -60.000000
206025  0.0  1.983000  100  22.301324  0  0  0  0  -60.000000
