Number of detectors, Number of user table parameters/detector                   
6284 6
Det# 	Delta	L2	Code 2theta  dcode eff_fac effc  res      dtime   phi            
511049  -1.00   1.3832  900   94.152  2.0  1.25000  1.0  0.00550  3.00   39.600
511050  -1.00   1.3755  900   93.956  2.0  1.25000  1.0  0.00550  3.00   39.600
511051  -1.00   1.3832  900   93.735  2.0  1.25000  1.0  0.00550  3.00   39.600
511052  -1.00   1.3755  900   93.536  2.0  1.25000  1.0  0.00550  3.00   39.600
511053  -1.00   1.3832  900   93.297  2.0  1.25000  1.0  0.00550  3.00   39.600
511054  -1.00   1.3755  900   93.121  2.0  1.25000  1.0  0.00550  3.00   39.600
511055  -1.00   1.3832  900   92.898  2.0  1.25000  1.0  0.00550  3.00   39.600
511056  -1.00   1.3755  900   92.701  2.0  1.25000  1.0  0.00550  3.00   39.600
511057  -1.00   1.3832  900   92.494  2.0  1.25000  1.0  0.00550  3.00   39.600
511058  -1.00   1.3755  900   92.293  2.0  1.25000  1.0  0.00550  3.00   39.600
511059  -1.00   1.3832  900   92.075  2.0  1.25000  1.0  0.00550  3.00   39.600
511060  -1.00   1.3755  900   91.885  2.0  1.25000  1.0  0.00550  3.00   39.600
511061  -1.00   1.3832  900   91.658  2.0  1.25000  1.0  0.00550  3.00   39.600
511062  -1.00   1.3755  900   91.468  2.0  1.25000  1.0  0.00550  3.00   39.600
511063  -1.00   1.3832  900   91.243  2.0  1.25000  1.0  0.00550  3.00   39.600
511064  -1.00   1.3755  900   91.034  2.0  1.25000  1.0  0.00550  3.00   39.600
511065  -1.00   1.3832  900   90.834  2.0  1.25000  1.0  0.00550  3.00   39.600
511066  -1.00   1.3755  900   90.536  2.0  1.25000  1.0  0.00550  3.00   39.600
511067  -1.00   1.3832  900   90.323  2.0  1.25000  1.0  0.00550  3.00   39.600
511068  -1.00   1.3755  900   90.114  2.0  1.25000  1.0  0.00550  3.00   39.600
511069  -1.00   1.3832  900   89.901  2.0  1.25000  1.0  0.00550  3.00   39.600
511070  -1.00   1.3755  900   89.705  2.0  1.25000  1.0  0.00550  3.00   39.600
511071  -1.00   1.3832  900   89.487  2.0  1.25000  1.0  0.00550  3.00   39.600
511072  -1.00   1.3755  900   89.289  2.0  1.25000  1.0  0.00550  3.00   39.600
511073  -1.00   1.3832  900   89.076  2.0  1.25000  1.0  0.00550  3.00   39.600
511074  -1.00   1.3755  900   88.957  2.0  1.25000  1.0  0.00550  3.00   39.600
511075  -1.00   1.3832  900   88.658  2.0  1.25000  1.0  0.00550  3.00   39.600
511076  -1.00   1.3755  900   88.561  2.0  1.25000  1.0  0.00550  3.00   39.600
511077  -1.00   1.3832  900   88.339  2.0  1.25000  1.0  0.00550  3.00   39.600
511078  -1.00   1.3755  900   88.145  2.0  1.25000  1.0  0.00550  3.00   39.600
511079  -1.00   1.3832  900   87.926  2.0  1.25000  1.0  0.00550  3.00   39.600
511080  -1.00   1.3755  900   87.727  2.0  1.25000  1.0  0.00550  3.00   39.600
511081  -1.00   1.3832  900   87.513  2.0  1.25000  1.0  0.00550  3.00   39.600
511082  -1.00   1.3755  900   87.324  2.0  1.25000  1.0  0.00550  3.00   39.600
511083  -1.00   1.3832  900   87.081  2.0  1.25000  1.0  0.00550  3.00   39.600
511084  -1.00   1.3755  900   86.915  2.0  1.25000  1.0  0.00550  3.00   39.600
511085  -1.00   1.3832  900   86.702  2.0  1.25000  1.0  0.00550  3.00   39.600
511086  -1.00   1.3755  900   86.502  2.0  1.25000  1.0  0.00550  3.00   39.600
511087  -1.00   1.3832  900   86.286  2.0  1.25000  1.0  0.00550  3.00   39.600
511088  -1.00   1.3755  900   86.088  2.0  1.25000  1.0  0.00550  3.00   39.600
511089  -1.00   1.3832  900   85.868  2.0  1.25000  1.0  0.00550  3.00   39.600
511090  -1.00   1.3755  900   85.667  2.0  1.25000  1.0  0.00550  3.00   39.600
511091  -1.00   1.3832  900   85.425  2.0  1.25000  1.0  0.00550  3.00   39.600
511092  -1.00   1.3755  900   85.248  2.0  1.25000  1.0  0.00550  3.00   39.600
511093  -1.00   1.3832  900   85.038  2.0  1.25000  1.0  0.00550  3.00   39.600
511094  -1.00   1.3755  900   84.840  2.0  1.25000  1.0  0.00550  3.00   39.600
511095  -1.00   1.3832  900   84.614  2.0  1.25000  1.0  0.00550  3.00   39.600
511096  -1.00   1.3755  900   84.414  2.0  1.25000  1.0  0.00550  3.00   39.600
511097  -1.00   1.3832  900   84.205  2.0  1.25000  1.0  0.00550  3.00   39.600
511098  -1.00   1.3755  900   83.989  2.0  1.25000  1.0  0.00550  3.00   39.600
511099  -1.00   1.3832  900   83.790  2.0  1.25000  1.0  0.00550  3.00   39.600
511100  -1.00   1.3755  900   83.603  2.0  1.25000  1.0  0.00550  3.00   39.600
511101  -1.00   1.3832  900   83.380  2.0  1.25000  1.0  0.00550  3.00   39.600
511102  -1.00   1.3755  900   83.183  2.0  1.25000  1.0  0.00550  3.00   39.600
511103  -1.00   1.3832  900   82.971  2.0  1.25000  1.0  0.00550  3.00   39.600
511104  -1.00   1.3755  900   82.753  2.0  1.25000  1.0  0.00550  3.00   39.600
511105  -1.00   1.3832  900   82.557  2.0  1.25000  1.0  0.00550  3.00   39.600
511106  -1.00   1.3755  900   82.360  2.0  1.25000  1.0  0.00550  3.00   39.600
511107  -1.00   1.3832  900   82.137  2.0  1.25000  1.0  0.00550  3.00   39.600
511108  -1.00   1.3755  900   81.950  2.0  1.25000  1.0  0.00550  3.00   39.600
511109  -1.00   1.3832  900   81.711  2.0  1.25000  1.0  0.00550  3.00   39.600
511110  -1.00   1.3755  900   81.533  2.0  1.25000  1.0  0.00550  3.00   39.600
511111  -1.00   1.3832  900   81.321  2.0  1.25000  1.0  0.00550  3.00   39.600
511112  -1.00   1.3755  900   81.131  2.0  1.25000  1.0  0.00550  3.00   39.600
511113  -1.00   1.3832  900   80.891  2.0  1.25000  1.0  0.00550  3.00   39.600
511114  -1.00   1.3755  900   80.706  2.0  1.25000  1.0  0.00550  3.00   39.600
511115  -1.00   1.3832  900   80.482  2.0  1.25000  1.0  0.00550  3.00   39.600
511116  -1.00   1.3755  900   80.263  2.0  1.25000  1.0  0.00550  3.00   39.600
511117  -1.00   1.3832  900   80.066  2.0  1.25000  1.0  0.00550  3.00   39.600
511118  -1.00   1.3755  900   79.852  2.0  1.25000  1.0  0.00550  3.00   39.600
511119  -1.00   1.3832  900   79.661  2.0  1.25000  1.0  0.00550  3.00   39.600
511120  -1.00   1.3755  900   79.451  2.0  1.25000  1.0  0.00550  3.00   39.600
511201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
511202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
511203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
511204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
511205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
511206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
511207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
512200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
512001  -1.00   1.3832  900  104.062  2.0  1.25000  1.0  0.00550  3.00   29.700
512002  -1.00   1.3755  900  103.851  2.0  1.25000  1.0  0.00550  3.00   29.700
512003  -1.00   1.3832  900  103.635  2.0  1.25000  1.0  0.00550  3.00   29.700
512004  -1.00   1.3755  900  103.440  2.0  1.25000  1.0  0.00550  3.00   29.700
512005  -1.00   1.3832  900  103.222  2.0  1.25000  1.0  0.00550  3.00   29.700
512006  -1.00   1.3755  900  103.020  2.0  1.25000  1.0  0.00550  3.00   29.700
512007  -1.00   1.3832  900  102.797  2.0  1.25000  1.0  0.00550  3.00   29.700
512008  -1.00   1.3755  900  102.593  2.0  1.25000  1.0  0.00550  3.00   29.700
512009  -1.00   1.3832  900  102.281  2.0  1.25000  1.0  0.00550  3.00   29.700
512010  -1.00   1.3755  900  102.180  2.0  1.25000  1.0  0.00550  3.00   29.700
512011  -1.00   1.3832  900  101.962  2.0  1.25000  1.0  0.00550  3.00   29.700
512012  -1.00   1.3755  900  101.856  2.0  1.25000  1.0  0.00550  3.00   29.700
512013  -1.00   1.3832  900  101.448  2.0  1.25000  1.0  0.00550  3.00   29.700
512014  -1.00   1.3755  900  101.336  2.0  1.25000  1.0  0.00550  3.00   29.700
512015  -1.00   1.3832  900  101.032  2.0  1.25000  1.0  0.00550  3.00   29.700
512016  -1.00   1.3755  900  100.929  2.0  1.25000  1.0  0.00550  3.00   29.700
512017  -1.00   1.3832  900  100.811  2.0  1.25000  1.0  0.00550  3.00   29.700
512018  -1.00   1.3755  900  100.612  2.0  1.25000  1.0  0.00550  3.00   29.700
512019  -1.00   1.3832  900  100.390  2.0  1.25000  1.0  0.00550  3.00   29.700
512020  -1.00   1.3755  900  100.199  2.0  1.25000  1.0  0.00550  3.00   29.700
512021  -1.00   1.3832  900   99.964  2.0  1.25000  1.0  0.00550  3.00   29.700
512022  -1.00   1.3755  900   99.773  2.0  1.25000  1.0  0.00550  3.00   29.700
512023  -1.00   1.3832  900   99.544  2.0  1.25000  1.0  0.00550  3.00   29.700
512024  -1.00   1.3755  900   99.363  2.0  1.25000  1.0  0.00550  3.00   29.700
512025  -1.00   1.3832  900   99.138  2.0  1.25000  1.0  0.00550  3.00   29.700
512026  -1.00   1.3755  900   98.947  2.0  1.25000  1.0  0.00550  3.00   29.700
512027  -1.00   1.3832  900   98.727  2.0  1.25000  1.0  0.00550  3.00   29.700
512028  -1.00   1.3755  900   98.451  2.0  1.25000  1.0  0.00550  3.00   29.700
512029  -1.00   1.3832  900   98.398  2.0  1.25000  1.0  0.00550  3.00   29.700
512030  -1.00   1.3755  900   98.020  2.0  1.25000  1.0  0.00550  3.00   29.700
512031  -1.00   1.3832  900   97.809  2.0  1.25000  1.0  0.00550  3.00   29.700
512032  -1.00   1.3755  900   97.603  2.0  1.25000  1.0  0.00550  3.00   29.700
512033  -1.00   1.3832  900   97.386  2.0  1.25000  1.0  0.00550  3.00   29.700
512034  -1.00   1.3755  900   97.191  2.0  1.25000  1.0  0.00550  3.00   29.700
512035  -1.00   1.3832  900   96.968  2.0  1.25000  1.0  0.00550  3.00   29.700
512036  -1.00   1.3755  900   96.759  2.0  1.25000  1.0  0.00550  3.00   29.700
512037  -1.00   1.3832  900   96.544  2.0  1.25000  1.0  0.00550  3.00   29.700
512038  -1.00   1.3755  900   96.347  2.0  1.25000  1.0  0.00550  3.00   29.700
512039  -1.00   1.3832  900   96.130  2.0  1.25000  1.0  0.00550  3.00   29.700
512040  -1.00   1.3755  900   95.929  2.0  1.25000  1.0  0.00550  3.00   29.700
512041  -1.00   1.3832  900   95.711  2.0  1.25000  1.0  0.00550  3.00   29.700
512042  -1.00   1.3755  900   95.511  2.0  1.25000  1.0  0.00550  3.00   29.700
512043  -1.00   1.3832  900   95.402  2.0  1.25000  1.0  0.00550  3.00   29.700
512044  -1.00   1.3755  900   95.217  2.0  1.25000  1.0  0.00550  3.00   29.700
512045  -1.00   1.3832  900   94.998  2.0  1.25000  1.0  0.00550  3.00   29.700
512046  -1.00   1.3755  900   94.789  2.0  1.25000  1.0  0.00550  3.00   29.700
512047  -1.00   1.3832  900   94.568  2.0  1.25000  1.0  0.00550  3.00   29.700
512048  -1.00   1.3755  900   94.377  2.0  1.25000  1.0  0.00550  3.00   29.700
512049  -1.00   1.3832  900   94.155  2.0  1.25000  1.0  0.00550  3.00   29.700
512050  -1.00   1.3755  900   93.960  2.0  1.25000  1.0  0.00550  3.00   29.700
512051  -1.00   1.3832  900   93.735  2.0  1.25000  1.0  0.00550  3.00   29.700
512052  -1.00   1.3755  900   93.549  2.0  1.25000  1.0  0.00550  3.00   29.700
512053  -1.00   1.3832  900   93.202  2.0  1.25000  1.0  0.00550  3.00   29.700
512054  -1.00   1.3755  900   93.253  2.0  1.25000  1.0  0.00550  3.00   29.700
512055  -1.00   1.3832  900   92.904  2.0  1.25000  1.0  0.00550  3.00   29.700
512056  -1.00   1.3755  900   92.705  2.0  1.25000  1.0  0.00550  3.00   29.700
512057  -1.00   1.3832  900   92.481  2.0  1.25000  1.0  0.00550  3.00   29.700
512058  -1.00   1.3755  900   92.287  2.0  1.25000  1.0  0.00550  3.00   29.700
512059  -1.00   1.3832  900   92.069  2.0  1.25000  1.0  0.00550  3.00   29.700
512060  -1.00   1.3755  900   91.874  2.0  1.25000  1.0  0.00550  3.00   29.700
512061  -1.00   1.3832  900   91.654  2.0  1.25000  1.0  0.00550  3.00   29.700
512062  -1.00   1.3755  900   91.479  2.0  1.25000  1.0  0.00550  3.00   29.700
512063  -1.00   1.3832  900   91.252  2.0  1.25000  1.0  0.00550  3.00   29.700
512064  -1.00   1.3755  900   90.963  2.0  1.25000  1.0  0.00550  3.00   29.700
512065  -1.00   1.3832  900   90.915  2.0  1.25000  1.0  0.00550  3.00   29.700
512066  -1.00   1.3755  900   90.636  2.0  1.25000  1.0  0.00550  3.00   29.700
512067  -1.00   1.3832  900   90.413  2.0  1.25000  1.0  0.00550  3.00   29.700
512068  -1.00   1.3755  900   90.214  2.0  1.25000  1.0  0.00550  3.00   29.700
512069  -1.00   1.3832  900   89.996  2.0  1.25000  1.0  0.00550  3.00   29.700
512070  -1.00   1.3755  900   89.804  2.0  1.25000  1.0  0.00550  3.00   29.700
512071  -1.00   1.3832  900   89.584  2.0  1.25000  1.0  0.00550  3.00   29.700
512072  -1.00   1.3755  900   89.383  2.0  1.25000  1.0  0.00550  3.00   29.700
512073  -1.00   1.3832  900   89.160  2.0  1.25000  1.0  0.00550  3.00   29.700
512074  -1.00   1.3755  900   88.884  2.0  1.25000  1.0  0.00550  3.00   29.700
512075  -1.00   1.3832  900   88.833  2.0  1.25000  1.0  0.00550  3.00   29.700
512076  -1.00   1.3755  900   88.551  2.0  1.25000  1.0  0.00550  3.00   29.700
512077  -1.00   1.3832  900   88.333  2.0  1.25000  1.0  0.00550  3.00   29.700
512078  -1.00   1.3755  900   88.134  2.0  1.25000  1.0  0.00550  3.00   29.700
512079  -1.00   1.3832  900   87.918  2.0  1.25000  1.0  0.00550  3.00   29.700
512080  -1.00   1.3755  900   87.731  2.0  1.25000  1.0  0.00550  3.00   29.700
512081  -1.00   1.3832  900   87.504  2.0  1.25000  1.0  0.00550  3.00   29.700
512082  -1.00   1.3755  900   87.312  2.0  1.25000  1.0  0.00550  3.00   29.700
512083  -1.00   1.3832  900   86.969  2.0  1.25000  1.0  0.00550  3.00   29.700
512084  -1.00   1.3755  900   87.016  2.0  1.25000  1.0  0.00550  3.00   29.700
512085  -1.00   1.3832  900   86.674  2.0  1.25000  1.0  0.00550  3.00   29.700
512086  -1.00   1.3755  900   86.473  2.0  1.25000  1.0  0.00550  3.00   29.700
512087  -1.00   1.3832  900   86.257  2.0  1.25000  1.0  0.00550  3.00   29.700
512088  -1.00   1.3755  900   86.070  2.0  1.25000  1.0  0.00550  3.00   29.700
512089  -1.00   1.3832  900   85.849  2.0  1.25000  1.0  0.00550  3.00   29.700
512090  -1.00   1.3755  900   85.650  2.0  1.25000  1.0  0.00550  3.00   29.700
512091  -1.00   1.3832  900   85.314  2.0  1.25000  1.0  0.00550  3.00   29.700
512092  -1.00   1.3755  900   85.352  2.0  1.25000  1.0  0.00550  3.00   29.700
512093  -1.00   1.3832  900   85.015  2.0  1.25000  1.0  0.00550  3.00   29.700
512094  -1.00   1.3755  900   84.822  2.0  1.25000  1.0  0.00550  3.00   29.700
512095  -1.00   1.3832  900   84.601  2.0  1.25000  1.0  0.00550  3.00   29.700
512096  -1.00   1.3755  900   84.402  2.0  1.25000  1.0  0.00550  3.00   29.700
512097  -1.00   1.3832  900   84.186  2.0  1.25000  1.0  0.00550  3.00   29.700
512098  -1.00   1.3755  900   83.908  2.0  1.25000  1.0  0.00550  3.00   29.700
512099  -1.00   1.3832  900   83.873  2.0  1.25000  1.0  0.00550  3.00   29.700
512100  -1.00   1.3755  900   83.581  2.0  1.25000  1.0  0.00550  3.00   29.700
512101  -1.00   1.3832  900   83.366  2.0  1.25000  1.0  0.00550  3.00   29.700
512102  -1.00   1.3755  900   83.171  2.0  1.25000  1.0  0.00550  3.00   29.700
512103  -1.00   1.3832  900   82.952  2.0  1.25000  1.0  0.00550  3.00   29.700
512104  -1.00   1.3755  900   82.667  2.0  1.25000  1.0  0.00550  3.00   29.700
512105  -1.00   1.3832  900   82.621  2.0  1.25000  1.0  0.00550  3.00   29.700
512106  -1.00   1.3755  900   82.343  2.0  1.25000  1.0  0.00550  3.00   29.700
512107  -1.00   1.3832  900   82.117  2.0  1.25000  1.0  0.00550  3.00   29.700
512108  -1.00   1.3755  900   81.920  2.0  1.25000  1.0  0.00550  3.00   29.700
512109  -1.00   1.3832  900   81.580  2.0  1.25000  1.0  0.00550  3.00   29.700
512110  -1.00   1.3755  900   81.619  2.0  1.25000  1.0  0.00550  3.00   29.700
512111  -1.00   1.3832  900   81.285  2.0  1.25000  1.0  0.00550  3.00   29.700
512112  -1.00   1.3755  900   81.091  2.0  1.25000  1.0  0.00550  3.00   29.700
512113  -1.00   1.3832  900   80.750  2.0  1.25000  1.0  0.00550  3.00   29.700
512114  -1.00   1.3755  900   80.787  2.0  1.25000  1.0  0.00550  3.00   29.700
512115  -1.00   1.3832  900   80.459  2.0  1.25000  1.0  0.00550  3.00   29.700
512116  -1.00   1.3755  900   80.169  2.0  1.25000  1.0  0.00550  3.00   29.700
512117  -1.00   1.3832  900   80.134  2.0  1.25000  1.0  0.00550  3.00   29.700
512118  -1.00   1.3755  900   79.762  2.0  1.25000  1.0  0.00550  3.00   29.700
512119  -1.00   1.3832  900   79.717  2.0  1.25000  1.0  0.00550  3.00   29.700
512120  -1.00   1.3755  900   79.436  2.0  1.25000  1.0  0.00550  3.00   29.700
512201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
512202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
512203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
512204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
512205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
512206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
512207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
513200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
513001  -1.00   1.3832  900  104.131  2.0  1.25000  1.0  0.00550  3.00   19.800
513002  -1.00   1.3755  900  103.912  2.0  1.25000  1.0  0.00550  3.00   19.800
513003  -1.00   1.3832  900  103.543  2.0  1.25000  1.0  0.00550  3.00   19.800
513004  -1.00   1.3755  900  103.613  2.0  1.25000  1.0  0.00550  3.00   19.800
513005  -1.00   1.3832  900  103.246  2.0  1.25000  1.0  0.00550  3.00   19.800
513006  -1.00   1.3755  900  102.954  2.0  1.25000  1.0  0.00550  3.00   19.800
513007  -1.00   1.3832  900  102.836  2.0  1.25000  1.0  0.00550  3.00   19.800
513008  -1.00   1.3755  900  102.655  2.0  1.25000  1.0  0.00550  3.00   19.800
513009  -1.00   1.3832  900  102.417  2.0  1.25000  1.0  0.00550  3.00   19.800
513010  -1.00   1.3755  900  102.204  2.0  1.25000  1.0  0.00550  3.00   19.800
513011  -1.00   1.3832  900  102.002  2.0  1.25000  1.0  0.00550  3.00   19.800
513012  -1.00   1.3755  900  101.816  2.0  1.25000  1.0  0.00550  3.00   19.800
513013  -1.00   1.3832  900  101.589  2.0  1.25000  1.0  0.00550  3.00   19.800
513014  -1.00   1.3755  900  101.400  2.0  1.25000  1.0  0.00550  3.00   19.800
513015  -1.00   1.3832  900  101.178  2.0  1.25000  1.0  0.00550  3.00   19.800
513016  -1.00   1.3755  900  100.989  2.0  1.25000  1.0  0.00550  3.00   19.800
513017  -1.00   1.3832  900  100.635  2.0  1.25000  1.0  0.00550  3.00   19.800
513018  -1.00   1.3755  900  100.699  2.0  1.25000  1.0  0.00550  3.00   19.800
513019  -1.00   1.3832  900  100.347  2.0  1.25000  1.0  0.00550  3.00   19.800
513020  -1.00   1.3755  900  100.046  2.0  1.25000  1.0  0.00550  3.00   19.800
513021  -1.00   1.3832  900   99.929  2.0  1.25000  1.0  0.00550  3.00   19.800
513022  -1.00   1.3755  900   99.736  2.0  1.25000  1.0  0.00550  3.00   19.800
513023  -1.00   1.3832  900   99.516  2.0  1.25000  1.0  0.00550  3.00   19.800
513024  -1.00   1.3755  900   99.299  2.0  1.25000  1.0  0.00550  3.00   19.800
513025  -1.00   1.3832  900   99.097  2.0  1.25000  1.0  0.00550  3.00   19.800
513026  -1.00   1.3755  900   98.902  2.0  1.25000  1.0  0.00550  3.00   19.800
513027  -1.00   1.3832  900   98.682  2.0  1.25000  1.0  0.00550  3.00   19.800
513028  -1.00   1.3755  900   98.487  2.0  1.25000  1.0  0.00550  3.00   19.800
513029  -1.00   1.3832  900   98.260  2.0  1.25000  1.0  0.00550  3.00   19.800
513030  -1.00   1.3755  900   97.993  2.0  1.25000  1.0  0.00550  3.00   19.800
513031  -1.00   1.3832  900   97.936  2.0  1.25000  1.0  0.00550  3.00   19.800
513032  -1.00   1.3755  900   97.658  2.0  1.25000  1.0  0.00550  3.00   19.800
513033  -1.00   1.3832  900   97.330  2.0  1.25000  1.0  0.00550  3.00   19.800
513034  -1.00   1.3755  900   97.232  2.0  1.25000  1.0  0.00550  3.00   19.800
513035  -1.00   1.3832  900   97.021  2.0  1.25000  1.0  0.00550  3.00   19.800
513036  -1.00   1.3755  900   96.828  2.0  1.25000  1.0  0.00550  3.00   19.800
513037  -1.00   1.3832  900   96.575  2.0  1.25000  1.0  0.00550  3.00   19.800
513038  -1.00   1.3755  900   96.406  2.0  1.25000  1.0  0.00550  3.00   19.800
513039  -1.00   1.3832  900   96.185  2.0  1.25000  1.0  0.00550  3.00   19.800
