Number of detectors, Number of user table parameters/detector                   
6280 6
Det# Delta      L2      Code 2theta  dcode eff_fac effc  res      dtime  phi    
711208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711047  -1.00   1.2528  900  157.318  2.0  1.25000  1.0  0.00200  3.00  128.571
711048  -1.00   1.2450  900  157.093  2.0  1.25000  1.0  0.00200  3.00  128.571
711049  -1.00   1.2527  900  156.861  2.0  1.25000  1.0  0.00200  3.00  128.571
711050  -1.00   1.2449  900  156.633  2.0  1.25000  1.0  0.00200  3.00  128.571
711051  -1.00   1.2527  900  156.404  2.0  1.25000  1.0  0.00200  3.00  128.571
711052  -1.00   1.2450  900  156.173  2.0  1.25000  1.0  0.00200  3.00  128.571
711053  -1.00   1.2527  900  155.946  2.0  1.25000  1.0  0.00200  3.00  128.571
711054  -1.00   1.2451  900  155.713  2.0  1.25000  1.0  0.00200  3.00  128.571
711055  -1.00   1.2529  900  155.489  2.0  1.25000  1.0  0.00200  3.00  128.571
711209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711056  -1.00   1.2452  900  155.253  2.0  1.25000  1.0  0.00200  3.00  128.571
711057  -1.00   1.2531  900  155.032  2.0  1.25000  1.0  0.00200  3.00  128.571
711058  -1.00   1.2455  900  154.793  2.0  1.25000  1.0  0.00200  3.00  128.571
711059  -1.00   1.2534  900  154.575  2.0  1.25000  1.0  0.00200  3.00  128.571
711060  -1.00   1.2459  900  154.333  2.0  1.25000  1.0  0.00200  3.00  128.571
711061  -1.00   1.3890  900  153.898  2.0  1.25000  1.0  0.00200  3.00  128.571
711062  -1.00   1.3811  900  153.702  2.0  1.25000  1.0  0.00200  3.00  128.571
711063  -1.00   1.3887  900  153.486  2.0  1.25000  1.0  0.00200  3.00  128.571
711211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711064  -1.00   1.3808  900  153.287  2.0  1.25000  1.0  0.00200  3.00  128.571
711065  -1.00   1.3884  900  153.073  2.0  1.25000  1.0  0.00200  3.00  128.571
711066  -1.00   1.3806  900  152.872  2.0  1.25000  1.0  0.00200  3.00  128.571
711067  -1.00   1.3883  900  152.661  2.0  1.25000  1.0  0.00200  3.00  128.571
711068  -1.00   1.3805  900  152.457  2.0  1.25000  1.0  0.00200  3.00  128.571
711069  -1.00   1.3882  900  152.248  2.0  1.25000  1.0  0.00200  3.00  128.571
711070  -1.00   1.3804  900  152.042  2.0  1.25000  1.0  0.00200  3.00  128.571
711213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711071  -1.00   1.3882  900  151.835  2.0  1.25000  1.0  0.00200  3.00  128.571
711072  -1.00   1.3805  900  151.627  2.0  1.25000  1.0  0.00200  3.00  128.571
711073  -1.00   1.3882  900  151.423  2.0  1.25000  1.0  0.00200  3.00  128.571
711074  -1.00   1.3806  900  151.212  2.0  1.25000  1.0  0.00200  3.00  128.571
711075  -1.00   1.3883  900  151.010  2.0  1.25000  1.0  0.00200  3.00  128.571
711076  -1.00   1.3807  900  150.797  2.0  1.25000  1.0  0.00200  3.00  128.571
711215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711077  -1.00   1.3885  900  150.597  2.0  1.25000  1.0  0.00200  3.00  128.571
711078  -1.00   1.3810  900  150.383  2.0  1.25000  1.0  0.00200  3.00  128.571
711079  -1.00   1.3888  900  150.185  2.0  1.25000  1.0  0.00200  3.00  128.571
711080  -1.00   1.3813  900  149.968  2.0  1.25000  1.0  0.00200  3.00  128.571
711217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711228  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711229  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711230  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711231  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711232  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711233  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711234  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711235  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711236  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711237  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711238  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711239  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711240  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711241  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711242  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711243  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711244  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711245  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711246  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
711247  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712001  -1.00   1.0439  900  169.137  2.0  1.25000  1.0  0.00200  3.00  154.286
712002  -1.00   1.0360  900  168.838  2.0  1.25000  1.0  0.00200  3.00  154.286
712003  -1.00   1.0435  900  168.427  2.0  1.25000  1.0  0.00200  3.00  154.286
712004  -1.00   1.0357  900  168.210  2.0  1.25000  1.0  0.00200  3.00  154.286
712005  -1.00   1.0432  900  167.925  2.0  1.25000  1.0  0.00200  3.00  154.286
712006  -1.00   1.0354  900  167.740  2.0  1.25000  1.0  0.00200  3.00  154.286
712007  -1.00   1.0430  900  167.349  2.0  1.25000  1.0  0.00200  3.00  154.286
712008  -1.00   1.0352  900  167.171  2.0  1.25000  1.0  0.00200  3.00  154.286
712009  -1.00   1.0429  900  166.810  2.0  1.25000  1.0  0.00200  3.00  154.286
712010  -1.00   1.0351  900  166.625  2.0  1.25000  1.0  0.00200  3.00  154.286
712011  -1.00   1.0429  900  166.271  2.0  1.25000  1.0  0.00200  3.00  154.286
712012  -1.00   1.0352  900  166.079  2.0  1.25000  1.0  0.00200  3.00  154.286
712013  -1.00   1.0429  900  165.712  2.0  1.25000  1.0  0.00200  3.00  154.286
712201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712014  -1.00   1.0353  900  165.556  2.0  1.25000  1.0  0.00200  3.00  154.286
712015  -1.00   1.0431  900  165.189  2.0  1.25000  1.0  0.00200  3.00  154.286
712016  -1.00   1.0355  900  164.985  2.0  1.25000  1.0  0.00200  3.00  154.286
712017  -1.00   1.0434  900  164.633  2.0  1.25000  1.0  0.00200  3.00  154.286
712018  -1.00   1.0358  900  164.459  2.0  1.25000  1.0  0.00200  3.00  154.286
712019  -1.00   1.0437  900  164.099  2.0  1.25000  1.0  0.00200  3.00  154.286
712020  -1.00   1.0362  900  163.886  2.0  1.25000  1.0  0.00200  3.00  154.286
712021  -1.00   1.1374  900  163.451  2.0  1.25000  1.0  0.00200  3.00  154.286
712022  -1.00   1.1295  900  163.228  2.0  1.25000  1.0  0.00200  3.00  154.286
712023  -1.00   1.1371  900  162.918  2.0  1.25000  1.0  0.00200  3.00  154.286
712024  -1.00   1.1292  900  162.747  2.0  1.25000  1.0  0.00200  3.00  154.286
712025  -1.00   1.1368  900  162.430  2.0  1.25000  1.0  0.00200  3.00  154.286
712203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712026  -1.00   1.1290  900  162.256  2.0  1.25000  1.0  0.00200  3.00  154.286
712027  -1.00   1.1366  900  161.909  2.0  1.25000  1.0  0.00200  3.00  154.286
712028  -1.00   1.1288  900  161.749  2.0  1.25000  1.0  0.00200  3.00  154.286
712029  -1.00   1.1365  900  161.414  2.0  1.25000  1.0  0.00200  3.00  154.286
712030  -1.00   1.1287  900  161.222  2.0  1.25000  1.0  0.00200  3.00  154.286
712031  -1.00   1.1365  900  160.928  2.0  1.25000  1.0  0.00200  3.00  154.286
712032  -1.00   1.1288  900  160.741  2.0  1.25000  1.0  0.00200  3.00  154.286
712033  -1.00   1.1365  900  160.411  2.0  1.25000  1.0  0.00200  3.00  154.286
712034  -1.00   1.1289  900  160.233  2.0  1.25000  1.0  0.00200  3.00  154.286
712035  -1.00   1.1367  900  159.911  2.0  1.25000  1.0  0.00200  3.00  154.286
712036  -1.00   1.1291  900  159.722  2.0  1.25000  1.0  0.00200  3.00  154.286
712205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712037  -1.00   1.1369  900  159.422  2.0  1.25000  1.0  0.00200  3.00  154.286
712038  -1.00   1.1294  900  159.224  2.0  1.25000  1.0  0.00200  3.00  154.286
712039  -1.00   1.1373  900  158.915  2.0  1.25000  1.0  0.00200  3.00  154.286
712040  -1.00   1.1297  900  158.724  2.0  1.25000  1.0  0.00200  3.00  154.286
712041  -1.00   1.2536  900  158.329  2.0  1.25000  1.0  0.00200  3.00  154.286
712042  -1.00   1.2457  900  158.103  2.0  1.25000  1.0  0.00200  3.00  154.286
712043  -1.00   1.2532  900  157.819  2.0  1.25000  1.0  0.00200  3.00  154.286
712044  -1.00   1.2454  900  157.660  2.0  1.25000  1.0  0.00200  3.00  154.286
712045  -1.00   1.2530  900  157.367  2.0  1.25000  1.0  0.00200  3.00  154.286
712046  -1.00   1.2451  900  157.197  2.0  1.25000  1.0  0.00200  3.00  154.286
712207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712047  -1.00   1.2528  900  156.914  2.0  1.25000  1.0  0.00200  3.00  154.286
712048  -1.00   1.2450  900  156.730  2.0  1.25000  1.0  0.00200  3.00  154.286
712049  -1.00   1.2527  900  156.446  2.0  1.25000  1.0  0.00200  3.00  154.286
712050  -1.00   1.2449  900  156.256  2.0  1.25000  1.0  0.00200  3.00  154.286
712051  -1.00   1.2527  900  155.998  2.0  1.25000  1.0  0.00200  3.00  154.286
712052  -1.00   1.2450  900  155.819  2.0  1.25000  1.0  0.00200  3.00  154.286
712053  -1.00   1.2527  900  155.534  2.0  1.25000  1.0  0.00200  3.00  154.286
712054  -1.00   1.2451  900  155.345  2.0  1.25000  1.0  0.00200  3.00  154.286
712055  -1.00   1.2529  900  155.077  2.0  1.25000  1.0  0.00200  3.00  154.286
712209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712056  -1.00   1.2452  900  154.908  2.0  1.25000  1.0  0.00200  3.00  154.286
712057  -1.00   1.2531  900  154.633  2.0  1.25000  1.0  0.00200  3.00  154.286
712058  -1.00   1.2455  900  154.462  2.0  1.25000  1.0  0.00200  3.00  154.286
712059  -1.00   1.2534  900  154.180  2.0  1.25000  1.0  0.00200  3.00  154.286
712060  -1.00   1.2459  900  154.000  2.0  1.25000  1.0  0.00200  3.00  154.286
712061  -1.00   1.3890  900  153.550  2.0  1.25000  1.0  0.00200  3.00  154.286
712062  -1.00   1.3811  900  153.349  2.0  1.25000  1.0  0.00200  3.00  154.286
712063  -1.00   1.3887  900  153.108  2.0  1.25000  1.0  0.00200  3.00  154.286
712211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712064  -1.00   1.3808  900  152.957  2.0  1.25000  1.0  0.00200  3.00  154.286
712065  -1.00   1.3884  900  152.693  2.0  1.25000  1.0  0.00200  3.00  154.286
712066  -1.00   1.3806  900  152.546  2.0  1.25000  1.0  0.00200  3.00  154.286
712067  -1.00   1.3883  900  152.276  2.0  1.25000  1.0  0.00200  3.00  154.286
712068  -1.00   1.3805  900  152.121  2.0  1.25000  1.0  0.00200  3.00  154.286
712069  -1.00   1.3882  900  151.868  2.0  1.25000  1.0  0.00200  3.00  154.286
712070  -1.00   1.3804  900  151.714  2.0  1.25000  1.0  0.00200  3.00  154.286
712213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712071  -1.00   1.3882  900  151.461  2.0  1.25000  1.0  0.00200  3.00  154.286
712072  -1.00   1.3805  900  151.299  2.0  1.25000  1.0  0.00200  3.00  154.286
712073  -1.00   1.3882  900  151.048  2.0  1.25000  1.0  0.00200  3.00  154.286
712074  -1.00   1.3806  900  150.893  2.0  1.25000  1.0  0.00200  3.00  154.286
712075  -1.00   1.3883  900  150.632  2.0  1.25000  1.0  0.00200  3.00  154.286
712076  -1.00   1.3807  900  150.470  2.0  1.25000  1.0  0.00200  3.00  154.286
712215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712077  -1.00   1.3885  900  150.221  2.0  1.25000  1.0  0.00200  3.00  154.286
712078  -1.00   1.3810  900  150.055  2.0  1.25000  1.0  0.00200  3.00  154.286
712079  -1.00   1.3888  900  149.815  2.0  1.25000  1.0  0.00200  3.00  154.286
712080  -1.00   1.3813  900  149.650  2.0  1.25000  1.0  0.00200  3.00  154.286
712217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712228  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712229  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712230  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712231  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712232  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712233  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712234  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712235  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712236  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712237  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712238  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712239  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712240  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712241  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712242  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712243  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712244  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712245  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712246  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
712247  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713001  -1.00   1.0439  900  169.118  2.0  1.25000  1.0  0.00200  3.00  180.000
713002  -1.00   1.0360  900  168.844  2.0  1.25000  1.0  0.00200  3.00  180.000
713003  -1.00   1.0435  900  168.470  2.0  1.25000  1.0  0.00200  3.00  180.000
713004  -1.00   1.0357  900  168.286  2.0  1.25000  1.0  0.00200  3.00  180.000
713005  -1.00   1.0432  900  167.939  2.0  1.25000  1.0  0.00200  3.00  180.000
713006  -1.00   1.0354  900  167.799  2.0  1.25000  1.0  0.00200  3.00  180.000
713007  -1.00   1.0430  900  167.412  2.0  1.25000  1.0  0.00200  3.00  180.000
713008  -1.00   1.0352  900  167.231  2.0  1.25000  1.0  0.00200  3.00  180.000
713009  -1.00   1.0429  900  166.893  2.0  1.25000  1.0  0.00200  3.00  180.000
713010  -1.00   1.0351  900  166.713  2.0  1.25000  1.0  0.00200  3.00  180.000
713011  -1.00   1.0429  900  166.345  2.0  1.25000  1.0  0.00200  3.00  180.000
713012  -1.00   1.0352  900  166.142  2.0  1.25000  1.0  0.00200  3.00  180.000
713013  -1.00   1.0429  900  165.807  2.0  1.25000  1.0  0.00200  3.00  180.000
713201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713014  -1.00   1.0353  900  165.601  2.0  1.25000  1.0  0.00200  3.00  180.000
713015  -1.00   1.0431  900  165.243  2.0  1.25000  1.0  0.00200  3.00  180.000
713016  -1.00   1.0355  900  165.071  2.0  1.25000  1.0  0.00200  3.00  180.000
713017  -1.00   1.0434  900  164.718  2.0  1.25000  1.0  0.00200  3.00  180.000
713018  -1.00   1.0358  900  164.505  2.0  1.25000  1.0  0.00200  3.00  180.000
713019  -1.00   1.0437  900  164.162  2.0  1.25000  1.0  0.00200  3.00  180.000
713020  -1.00   1.0362  900  163.955  2.0  1.25000  1.0  0.00200  3.00  180.000
713021  -1.00   1.1374  900  163.532  2.0  1.25000  1.0  0.00200  3.00  180.000
713022  -1.00   1.1295  900  163.354  2.0  1.25000  1.0  0.00200  3.00  180.000
713023  -1.00   1.1371  900  163.039  2.0  1.25000  1.0  0.00200  3.00  180.000
713024  -1.00   1.1292  900  162.842  2.0  1.25000  1.0  0.00200  3.00  180.000
713025  -1.00   1.1368  900  162.521  2.0  1.25000  1.0  0.00200  3.00  180.000
713203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713026  -1.00   1.1290  900  162.342  2.0  1.25000  1.0  0.00200  3.00  180.000
713027  -1.00   1.1366  900  162.013  2.0  1.25000  1.0  0.00200  3.00  180.000
713028  -1.00   1.1288  900  161.837  2.0  1.25000  1.0  0.00200  3.00  180.000
713029  -1.00   1.1365  900  161.520  2.0  1.25000  1.0  0.00200  3.00  180.000
713030  -1.00   1.1287  900  161.343  2.0  1.25000  1.0  0.00200  3.00  180.000
713031  -1.00   1.1365  900  161.026  2.0  1.25000  1.0  0.00200  3.00  180.000
713032  -1.00   1.1288  900  160.808  2.0  1.25000  1.0  0.00200  3.00  180.000
713033  -1.00   1.1365  900  160.517  2.0  1.25000  1.0  0.00200  3.00  180.000
713034  -1.00   1.1289  900  160.307  2.0  1.25000  1.0  0.00200  3.00  180.000
713035  -1.00   1.1367  900  159.997  2.0  1.25000  1.0  0.00200  3.00  180.000
713036  -1.00   1.1291  900  159.797  2.0  1.25000  1.0  0.00200  3.00  180.000
713205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713037  -1.00   1.1369  900  159.495  2.0  1.25000  1.0  0.00200  3.00  180.000
713038  -1.00   1.1294  900  159.292  2.0  1.25000  1.0  0.00200  3.00  180.000
713039  -1.00   1.1373  900  158.981  2.0  1.25000  1.0  0.00200  3.00  180.000
713040  -1.00   1.1297  900  158.775  2.0  1.25000  1.0  0.00200  3.00  180.000
713041  -1.00   1.2536  900  158.297  2.0  1.25000  1.0  0.00200  3.00  180.000
713042  -1.00   1.2457  900  158.076  2.0  1.25000  1.0  0.00200  3.00  180.000
713043  -1.00   1.2532  900  157.800  2.0  1.25000  1.0  0.00200  3.00  180.000
713044  -1.00   1.2454  900  157.625  2.0  1.25000  1.0  0.00200  3.00  180.000
713045  -1.00   1.2530  900  157.352  2.0  1.25000  1.0  0.00200  3.00  180.000
713046  -1.00   1.2451  900  157.183  2.0  1.25000  1.0  0.00200  3.00  180.000
713207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713047  -1.00   1.2528  900  156.907  2.0  1.25000  1.0  0.00200  3.00  180.000
713048  -1.00   1.2450  900  156.722  2.0  1.25000  1.0  0.00200  3.00  180.000
713049  -1.00   1.2527  900  156.443  2.0  1.25000  1.0  0.00200  3.00  180.000
713050  -1.00   1.2449  900  156.256  2.0  1.25000  1.0  0.00200  3.00  180.000
713051  -1.00   1.2527  900  155.964  2.0  1.25000  1.0  0.00200  3.00  180.000
713052  -1.00   1.2450  900  155.795  2.0  1.25000  1.0  0.00200  3.00  180.000
713053  -1.00   1.2527  900  155.529  2.0  1.25000  1.0  0.00200  3.00  180.000
713054  -1.00   1.2451  900  155.348  2.0  1.25000  1.0  0.00200  3.00  180.000
713055  -1.00   1.2529  900  155.071  2.0  1.25000  1.0  0.00200  3.00  180.000
713209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713056  -1.00   1.2452  900  154.901  2.0  1.25000  1.0  0.00200  3.00  180.000
713057  -1.00   1.2531  900  154.623  2.0  1.25000  1.0  0.00200  3.00  180.000
713058  -1.00   1.2455  900  154.442  2.0  1.25000  1.0  0.00200  3.00  180.000
713059  -1.00   1.2534  900  154.172  2.0  1.25000  1.0  0.00200  3.00  180.000
713060  -1.00   1.2459  900  153.994  2.0  1.25000  1.0  0.00200  3.00  180.000
713061  -1.00   1.3890  900  153.529  2.0  1.25000  1.0  0.00200  3.00  180.000
713062  -1.00   1.3811  900  153.351  2.0  1.25000  1.0  0.00200  3.00  180.000
713063  -1.00   1.3887  900  153.093  2.0  1.25000  1.0  0.00200  3.00  180.000
713211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713064  -1.00   1.3808  900  152.929  2.0  1.25000  1.0  0.00200  3.00  180.000
713065  -1.00   1.3884  900  152.695  2.0  1.25000  1.0  0.00200  3.00  180.000
713066  -1.00   1.3806  900  152.522  2.0  1.25000  1.0  0.00200  3.00  180.000
713067  -1.00   1.3883  900  152.276  2.0  1.25000  1.0  0.00200  3.00  180.000
713068  -1.00   1.3805  900  152.124  2.0  1.25000  1.0  0.00200  3.00  180.000
713069  -1.00   1.3882  900  151.878  2.0  1.25000  1.0  0.00200  3.00  180.000
713070  -1.00   1.3804  900  151.709  2.0  1.25000  1.0  0.00200  3.00  180.000
713213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713071  -1.00   1.3882  900  151.447  2.0  1.25000  1.0  0.00200  3.00  180.000
713072  -1.00   1.3805  900  151.296  2.0  1.25000  1.0  0.00200  3.00  180.000
713073  -1.00   1.3882  900  151.048  2.0  1.25000  1.0  0.00200  3.00  180.000
713074  -1.00   1.3806  900  150.884  2.0  1.25000  1.0  0.00200  3.00  180.000
713075  -1.00   1.3883  900  150.630  2.0  1.25000  1.0  0.00200  3.00  180.000
713076  -1.00   1.3807  900  150.468  2.0  1.25000  1.0  0.00200  3.00  180.000
713215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713077  -1.00   1.3885  900  150.230  2.0  1.25000  1.0  0.00200  3.00  180.000
713078  -1.00   1.3810  900  150.065  2.0  1.25000  1.0  0.00200  3.00  180.000
713079  -1.00   1.3888  900  149.817  2.0  1.25000  1.0  0.00200  3.00  180.000
713080  -1.00   1.3813  900  149.654  2.0  1.25000  1.0  0.00200  3.00  180.000
713217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
713226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
