Number of entries, Number of user table parameters                              
        9870           6
Detector Delta      L2 Code   2theta dcode eff_fac effc      res dtime      phi 
112002  -1.00   2.3658  900    5.454  2.0  1.25000  1.0   0.00200  3.00  180.000
112003  -1.00   2.3735  900    5.521  2.0  1.25000  1.0   0.00200  3.00  180.000
112004  -1.00   2.3658  900    5.574  2.0  1.25000  1.0   0.00200  3.00  180.000
112005  -1.00   2.3735  900    5.721  2.0  1.25000  1.0   0.00200  3.00  180.000
112006  -1.00   2.3658  900    5.866  2.0  1.25000  1.0   0.00200  3.00  180.000
112007  -1.00   2.3735  900    5.972  2.0  1.25000  1.0   0.00200  3.00  180.000
112008  -1.00   2.3658  900    6.076  2.0  1.25000  1.0   0.00200  3.00  180.000
112009  -1.00   2.3735  900    6.466  2.0  1.25000  1.0   0.00200  3.00  180.000
112010  -1.00   2.3658  900    6.331  2.0  1.25000  1.0   0.00200  3.00  180.000
112011  -1.00   2.3735  900    6.482  2.0  1.25000  1.0   0.00200  3.00  180.000
112012  -1.00   2.3658  900    6.571  2.0  1.25000  1.0   0.00200  3.00  180.000
112013  -1.00   2.3735  900    6.718  2.0  1.25000  1.0   0.00200  3.00  180.000
112014  -1.00   2.3658  900    6.828  2.0  1.25000  1.0   0.00200  3.00  180.000
112015  -1.00   2.3735  900    6.910  2.0  1.25000  1.0   0.00200  3.00  180.000
112016  -1.00   2.3658  900    7.071  2.0  1.25000  1.0   0.00200  3.00  180.000
112017  -1.00   2.3735  900    7.130  2.0  1.25000  1.0   0.00200  3.00  180.000
112018  -1.00   2.3658  900    7.296  2.0  1.25000  1.0   0.00200  3.00  180.000
112019  -1.00   2.3735  900    7.468  2.0  1.25000  1.0   0.00200  3.00  180.000
112020  -1.00   2.3658  900    7.546  2.0  1.25000  1.0   0.00200  3.00  180.000
112021  -1.00   2.3735  900    7.691  2.0  1.25000  1.0   0.00200  3.00  180.000
112022  -1.00   2.3658  900    7.768  2.0  1.25000  1.0   0.00200  3.00  180.000
112023  -1.00   2.3735  900    7.890  2.0  1.25000  1.0   0.00200  3.00  180.000
112024  -1.00   2.3658  900    8.029  2.0  1.25000  1.0   0.00200  3.00  180.000
112025  -1.00   2.3735  900    8.138  2.0  1.25000  1.0   0.00200  3.00  180.000
112026  -1.00   2.3658  900    8.282  2.0  1.25000  1.0   0.00200  3.00  180.000
112027  -1.00   2.3735  900    8.408  2.0  1.25000  1.0   0.00200  3.00  180.000
112028  -1.00   2.3658  900    8.553  2.0  1.25000  1.0   0.00200  3.00  180.000
112029  -1.00   2.3735  900    8.646  2.0  1.25000  1.0   0.00200  3.00  180.000
112030  -1.00   2.3658  900    8.728  2.0  1.25000  1.0   0.00200  3.00  180.000
112031  -1.00   2.3735  900    8.900  2.0  1.25000  1.0   0.00200  3.00  180.000
112032  -1.00   2.3658  900    8.968  2.0  1.25000  1.0   0.00200  3.00  180.000
112033  -1.00   2.3735  900    9.111  2.0  1.25000  1.0   0.00200  3.00  180.000
112034  -1.00   2.3658  900    9.273  2.0  1.25000  1.0   0.00200  3.00  180.000
112035  -1.00   2.3735  900    9.377  2.0  1.25000  1.0   0.00200  3.00  180.000
112036  -1.00   2.3658  900    9.525  2.0  1.25000  1.0   0.00200  3.00  180.000
112037  -1.00   2.3735  900    9.605  2.0  1.25000  1.0   0.00200  3.00  180.000
112038  -1.00   2.3658  900    9.714  2.0  1.25000  1.0   0.00200  3.00  180.000
112039  -1.00   2.3735  900    9.853  2.0  1.25000  1.0   0.00200  3.00  180.000
112040  -1.00   2.3658  900    9.971  2.0  1.25000  1.0   0.00200  3.00  180.000
112041  -1.00   2.3735  900   10.102  2.0  1.25000  1.0   0.00200  3.00  180.000
112042  -1.00   2.3658  900   10.184  2.0  1.25000  1.0   0.00200  3.00  180.000
112043  -1.00   2.3735  900   10.373  2.0  1.25000  1.0   0.00200  3.00  180.000
112044  -1.00   2.3658  900   10.458  2.0  1.25000  1.0   0.00200  3.00  180.000
112045  -1.00   2.3735  900   10.573  2.0  1.25000  1.0   0.00200  3.00  180.000
112046  -1.00   2.3658  900   10.701  2.0  1.25000  1.0   0.00200  3.00  180.000
112047  -1.00   2.3735  900   10.820  2.0  1.25000  1.0   0.00200  3.00  180.000
112048  -1.00   2.3658  900   10.933  2.0  1.25000  1.0   0.00200  3.00  180.000
112049  -1.00   2.3735  900   11.099  2.0  1.25000  1.0   0.00200  3.00  180.000
112050  -1.00   2.3658  900   11.185  2.0  1.25000  1.0   0.00200  3.00  180.000
112051  -1.00   2.3735  900   11.296  2.0  1.25000  1.0   0.00200  3.00  180.000
112052  -1.00   2.3658  900   11.429  2.0  1.25000  1.0   0.00200  3.00  180.000
112053  -1.00   2.3735  900   11.544  2.0  1.25000  1.0   0.00200  3.00  180.000
112054  -1.00   2.3658  900   11.708  2.0  1.25000  1.0   0.00200  3.00  180.000
112055  -1.00   2.3735  900   11.811  2.0  1.25000  1.0   0.00200  3.00  180.000
112056  -1.00   2.3658  900   11.902  2.0  1.25000  1.0   0.00200  3.00  180.000
112057  -1.00   2.3735  900   12.046  2.0  1.25000  1.0   0.00200  3.00  180.000
112058  -1.00   2.3658  900   12.201  2.0  1.25000  1.0   0.00200  3.00  180.000
112059  -1.00   2.3735  900   12.274  2.0  1.25000  1.0   0.00200  3.00  180.000
112060  -1.00   2.3658  900   12.405  2.0  1.25000  1.0   0.00200  3.00  180.000
113001  -1.00   2.3735  900    5.434  2.0  1.25000  1.0   0.00200  3.00  210.000
113002  -1.00   2.3658  900    6.129  2.0  1.25000  1.0   0.00200  3.00  210.000
113003  -1.00   2.3735  900    6.128  2.0  1.25000  1.0   0.00200  3.00  210.000
113004  -1.00   2.3658  900    6.142  2.0  1.25000  1.0   0.00200  3.00  210.000
113005  -1.00   2.3735  900    5.983  2.0  1.25000  1.0   0.00200  3.00  210.000
113006  -1.00   2.3658  900    6.601  2.0  1.25000  1.0   0.00200  3.00  210.000
113007  -1.00   2.3735  900    6.609  2.0  1.25000  1.0   0.00200  3.00  210.000
113008  -1.00   2.3658  900    6.781  2.0  1.25000  1.0   0.00200  3.00  210.000
113009  -1.00   2.3735  900    6.926  2.0  1.25000  1.0   0.00200  3.00  210.000
113010  -1.00   2.3658  900    6.160  2.0  1.25000  1.0   0.00200  3.00  210.000
113011  -1.00   2.3735  900    6.334  2.0  1.25000  1.0   0.00200  3.00  210.000
113012  -1.00   2.3658  900    6.980  2.0  1.25000  1.0   0.00200  3.00  210.000
113013  -1.00   2.3735  900    7.149  2.0  1.25000  1.0   0.00200  3.00  210.000
113014  -1.00   2.3658  900    7.329  2.0  1.25000  1.0   0.00200  3.00  210.000
113015  -1.00   2.3735  900    7.313  2.0  1.25000  1.0   0.00200  3.00  210.000
113016  -1.00   2.3658  900    7.378  2.0  1.25000  1.0   0.00200  3.00  210.000
113017  -1.00   2.3735  900    7.474  2.0  1.25000  1.0   0.00200  3.00  210.000
113018  -1.00   2.3658  900    7.675  2.0  1.25000  1.0   0.00200  3.00  210.000
113019  -1.00   2.3735  900    7.629  2.0  1.25000  1.0   0.00200  3.00  210.000
113020  -1.00   2.3658  900    7.316  2.0  1.25000  1.0   0.00200  3.00  210.000
113021  -1.00   2.3735  900    7.667  2.0  1.25000  1.0   0.00200  3.00  210.000
113022  -1.00   2.3658  900    7.759  2.0  1.25000  1.0   0.00200  3.00  210.000
113023  -1.00   2.3735  900    8.016  2.0  1.25000  1.0   0.00200  3.00  210.000
113024  -1.00   2.3658  900    7.665  2.0  1.25000  1.0   0.00200  3.00  210.000
113025  -1.00   2.3735  900    8.170  2.0  1.25000  1.0   0.00200  3.00  210.000
113026  -1.00   2.3658  900    8.232  2.0  1.25000  1.0   0.00200  3.00  210.000
113027  -1.00   2.3735  900    8.881  2.0  1.25000  1.0   0.00200  3.00  210.000
113028  -1.00   2.3658  900    8.810  2.0  1.25000  1.0   0.00200  3.00  210.000
113029  -1.00   2.3735  900    8.418  2.0  1.25000  1.0   0.00200  3.00  210.000
113030  -1.00   2.3658  900    8.741  2.0  1.25000  1.0   0.00200  3.00  210.000
113031  -1.00   2.3735  900    9.995  2.0  1.25000  1.0   0.00200  3.00  210.000
113032  -1.00   2.3658  900   10.123  2.0  1.25000  1.0   0.00200  3.00  210.000
113033  -1.00   2.3735  900   10.241  2.0  1.25000  1.0   0.00200  3.00  210.000
113034  -1.00   2.3658  900    9.484  2.0  1.25000  1.0   0.00200  3.00  210.000
113035  -1.00   2.3735  900   10.438  2.0  1.25000  1.0   0.00200  3.00  210.000
113036  -1.00   2.3658  900   10.685  2.0  1.25000  1.0   0.00200  3.00  210.000
113037  -1.00   2.3735  900    9.371  2.0  1.25000  1.0   0.00200  3.00  210.000
113038  -1.00   2.3658  900    9.701  2.0  1.25000  1.0   0.00200  3.00  210.000
113039  -1.00   2.3735  900   10.788  2.0  1.25000  1.0   0.00200  3.00  210.000
113040  -1.00   2.3658  900   10.947  2.0  1.25000  1.0   0.00200  3.00  210.000
113041  -1.00   2.3735  900   11.014  2.0  1.25000  1.0   0.00200  3.00  210.000
113042  -1.00   2.3658  900   11.190  2.0  1.25000  1.0   0.00200  3.00  210.000
113043  -1.00   2.3735  900   11.232  2.0  1.25000  1.0   0.00200  3.00  210.000
113044  -1.00   2.3658  900   10.203  2.0  1.25000  1.0   0.00200  3.00  210.000
113045  -1.00   2.3735  900   10.534  2.0  1.25000  1.0   0.00200  3.00  210.000
113046  -1.00   2.3658  900   11.428  2.0  1.25000  1.0   0.00200  3.00  210.000
113047  -1.00   2.3735  900   11.490  2.0  1.25000  1.0   0.00200  3.00  210.000
113048  -1.00   2.3658  900   11.620  2.0  1.25000  1.0   0.00200  3.00  210.000
113049  -1.00   2.3735  900   11.721  2.0  1.25000  1.0   0.00200  3.00  210.000
113050  -1.00   2.3658  900   11.370  2.0  1.25000  1.0   0.00200  3.00  210.000
113051  -1.00   2.3735  900   11.528  2.0  1.25000  1.0   0.00200  3.00  210.000
113052  -1.00   2.3658  900   11.879  2.0  1.25000  1.0   0.00200  3.00  210.000
113053  -1.00   2.3735  900   11.952  2.0  1.25000  1.0   0.00200  3.00  210.000
113054  -1.00   2.3658  900   12.147  2.0  1.25000  1.0   0.00200  3.00  210.000
113055  -1.00   2.3735  900   11.533  2.0  1.25000  1.0   0.00200  3.00  210.000
113056  -1.00   2.3658  900   11.864  2.0  1.25000  1.0   0.00200  3.00  210.000
113057  -1.00   2.3735  900   12.282  2.0  1.25000  1.0   0.00200  3.00  210.000
113058  -1.00   2.3658  900   12.382  2.0  1.25000  1.0   0.00200  3.00  210.000
113059  -1.00   2.3735  900   12.019  2.0  1.25000  1.0   0.00200  3.00  210.000
113060  -1.00   2.3658  900   12.357  2.0  1.25000  1.0   0.00200  3.00  210.000
201001  -1.00   1.4854  900   20.701  2.0  1.25000  1.0   0.02500  3.00  -21.250
201002  -1.00   1.4775  900   20.519  2.0  1.25000  1.0   0.02500  3.00  -21.250
201003  -1.00   1.4851  900   20.351  2.0  1.25000  1.0   0.02500  3.00  -21.250
201004  -1.00   1.4772  900   20.128  2.0  1.25000  1.0   0.02500  3.00  -21.250
201005  -1.00   1.4848  900   19.926  2.0  1.25000  1.0   0.02500  3.00  -21.250
201006  -1.00   1.4771  900   19.768  2.0  1.25000  1.0   0.02500  3.00  -21.250
201007  -1.00   1.4847  900   19.581  2.0  1.25000  1.0   0.02500  3.00  -21.250
201008  -1.00   1.4769  900   19.357  2.0  1.25000  1.0   0.02500  3.00  -21.250
201009  -1.00   1.4846  900   19.173  2.0  1.25000  1.0   0.02500  3.00  -21.250
201010  -1.00   1.4769  900   18.991  2.0  1.25000  1.0   0.02500  3.00  -21.250
201011  -1.00   1.4854  900   20.711  2.0  1.25000  1.0   0.02500  3.00   -6.250
201012  -1.00   1.4775  900   20.504  2.0  1.25000  1.0   0.02500  3.00   -6.250
201013  -1.00   1.4851  900   20.301  2.0  1.25000  1.0   0.02500  3.00   -6.250
201014  -1.00   1.4772  900   20.092  2.0  1.25000  1.0   0.02500  3.00   -6.250
201015  -1.00   1.4848  900   19.919  2.0  1.25000  1.0   0.02500  3.00   -6.250
201016  -1.00   1.4771  900   19.723  2.0  1.25000  1.0   0.02500  3.00   -6.250
201017  -1.00   1.4847  900   19.535  2.0  1.25000  1.0   0.02500  3.00   -6.250
201018  -1.00   1.4769  900   19.330  2.0  1.25000  1.0   0.02500  3.00   -6.250
201019  -1.00   1.4846  900   19.153  2.0  1.25000  1.0   0.02500  3.00   -6.250
201020  -1.00   1.4769  900   18.945  2.0  1.25000  1.0   0.02500  3.00   -6.250
201021  -1.00   1.6652  900   18.585  2.0  1.25000  1.0   0.02500  3.00  -21.250
201022  -1.00   1.6574  900   18.406  2.0  1.25000  1.0   0.02500  3.00  -21.250
201023  -1.00   1.6650  900   18.266  2.0  1.25000  1.0   0.02500  3.00  -21.250
201024  -1.00   1.6571  900   18.091  2.0  1.25000  1.0   0.02500  3.00  -21.250
201025  -1.00   1.6648  900   17.919  2.0  1.25000  1.0   0.02500  3.00  -21.250
201026  -1.00   1.6570  900   17.738  2.0  1.25000  1.0   0.02500  3.00  -21.250
201027  -1.00   1.6646  900   17.546  2.0  1.25000  1.0   0.02500  3.00  -21.250
201028  -1.00   1.6569  900   17.388  2.0  1.25000  1.0   0.02500  3.00  -21.250
201029  -1.00   1.6645  900   17.206  2.0  1.25000  1.0   0.02500  3.00  -21.250
201030  -1.00   1.6568  900   17.042  2.0  1.25000  1.0   0.02500  3.00  -21.250
201031  -1.00   1.6652  900   18.549  2.0  1.25000  1.0   0.02500  3.00   -6.250
201032  -1.00   1.6574  900   18.400  2.0  1.25000  1.0   0.02500  3.00   -6.250
201033  -1.00   1.6650  900   18.224  2.0  1.25000  1.0   0.02500  3.00   -6.250
201034  -1.00   1.6571  900   18.060  2.0  1.25000  1.0   0.02500  3.00   -6.250
201035  -1.00   1.6648  900   17.881  2.0  1.25000  1.0   0.02500  3.00   -6.250
201036  -1.00   1.6570  900   17.715  2.0  1.25000  1.0   0.02500  3.00   -6.250
201037  -1.00   1.6646  900   17.537  2.0  1.25000  1.0   0.02500  3.00   -6.250
201038  -1.00   1.6569  900   17.369  2.0  1.25000  1.0   0.02500  3.00   -6.250
201039  -1.00   1.6645  900   17.191  2.0  1.25000  1.0   0.02500  3.00   -6.250
201040  -1.00   1.6568  900   17.019  2.0  1.25000  1.0   0.02500  3.00   -6.250
201041  -1.00   1.8689  900   16.685  2.0  1.25000  1.0   0.02500  3.00  -21.250
201042  -1.00   1.8611  900   16.528  2.0  1.25000  1.0   0.02500  3.00  -21.250
201043  -1.00   1.8687  900   16.349  2.0  1.25000  1.0   0.02500  3.00  -21.250
201044  -1.00   1.8609  900   16.202  2.0  1.25000  1.0   0.02500  3.00  -21.250
201045  -1.00   1.8685  900   16.060  2.0  1.25000  1.0   0.02500  3.00  -21.250
201046  -1.00   1.8607  900   15.905  2.0  1.25000  1.0   0.02500  3.00  -21.250
201047  -1.00   1.8684  900   15.730  2.0  1.25000  1.0   0.02500  3.00  -21.250
201048  -1.00   1.8606  900   15.612  2.0  1.25000  1.0   0.02500  3.00  -21.250
201049  -1.00   1.8683  900   15.436  2.0  1.25000  1.0   0.02500  3.00  -21.250
201050  -1.00   1.8606  900   15.306  2.0  1.25000  1.0   0.02500  3.00  -21.250
201051  -1.00   1.8689  900   16.631  2.0  1.25000  1.0   0.02500  3.00   -6.250
201052  -1.00   1.8611  900   16.502  2.0  1.25000  1.0   0.02500  3.00   -6.250
201053  -1.00   1.8687  900   16.317  2.0  1.25000  1.0   0.02500  3.00   -6.250
201054  -1.00   1.8609  900   16.194  2.0  1.25000  1.0   0.02500  3.00   -6.250
201055  -1.00   1.8685  900   16.045  2.0  1.25000  1.0   0.02500  3.00   -6.250
201056  -1.00   1.8607  900   15.877  2.0  1.25000  1.0   0.02500  3.00   -6.250
201057  -1.00   1.8684  900   15.731  2.0  1.25000  1.0   0.02500  3.00   -6.250
201058  -1.00   1.8606  900   15.560  2.0  1.25000  1.0   0.02500  3.00   -6.250
201059  -1.00   1.8683  900   15.405  2.0  1.25000  1.0   0.02500  3.00   -6.250
201060  -1.00   1.8606  900   15.273  2.0  1.25000  1.0   0.02500  3.00   -6.250
201061  -1.00   2.0995  900   14.964  2.0  1.25000  1.0   0.02500  3.00  -21.250
201062  -1.00   2.0917  900   14.868  2.0  1.25000  1.0   0.02500  3.00  -21.250
201063  -1.00   2.0993  900   14.667  2.0  1.25000  1.0   0.02500  3.00  -21.250
201064  -1.00   2.0915  900   14.550  2.0  1.25000  1.0   0.02500  3.00  -21.250
201065  -1.00   2.0992  900   14.440  2.0  1.25000  1.0   0.02500  3.00  -21.250
201066  -1.00   2.0914  900   14.255  2.0  1.25000  1.0   0.02500  3.00  -21.250
201067  -1.00   2.0991  900   14.135  2.0  1.25000  1.0   0.02500  3.00  -21.250
201068  -1.00   2.0913  900   13.995  2.0  1.25000  1.0   0.02500  3.00  -21.250
201069  -1.00   2.0990  900   13.870  2.0  1.25000  1.0   0.02500  3.00  -21.250
201070  -1.00   2.0913  900   13.726  2.0  1.25000  1.0   0.02500  3.00  -21.250
201071  -1.00   2.0995  900   14.919  2.0  1.25000  1.0   0.02500  3.00   -6.250
201072  -1.00   2.0917  900   14.807  2.0  1.25000  1.0   0.02500  3.00   -6.250
201073  -1.00   2.0993  900   14.652  2.0  1.25000  1.0   0.02500  3.00   -6.250
201074  -1.00   2.0915  900   14.521  2.0  1.25000  1.0   0.02500  3.00   -6.250
201075  -1.00   2.0992  900   14.395  2.0  1.25000  1.0   0.02500  3.00   -6.250
201076  -1.00   2.0914  900   14.242  2.0  1.25000  1.0   0.02500  3.00   -6.250
201077  -1.00   2.0991  900   14.113  2.0  1.25000  1.0   0.02500  3.00   -6.250
201078  -1.00   2.0913  900   13.973  2.0  1.25000  1.0   0.02500  3.00   -6.250
201079  -1.00   2.0990  900   13.839  2.0  1.25000  1.0   0.02500  3.00   -6.250
201080  -1.00   2.0913  900   13.693  2.0  1.25000  1.0   0.02500  3.00   -6.250
202001  -1.00   1.4854  900   20.682  2.0  1.25000  1.0   0.02500  3.00   18.750
202002  -1.00   1.4775  900   20.496  2.0  1.25000  1.0   0.02500  3.00   18.750
202003  -1.00   1.4851  900   20.297  2.0  1.25000  1.0   0.02500  3.00   18.750
202004  -1.00   1.4772  900   20.118  2.0  1.25000  1.0   0.02500  3.00   18.750
202005  -1.00   1.4848  900   19.943  2.0  1.25000  1.0   0.02500  3.00   18.750
202006  -1.00   1.4771  900   19.708  2.0  1.25000  1.0   0.02500  3.00   18.750
202007  -1.00   1.4847  900   19.529  2.0  1.25000  1.0   0.02500  3.00   18.750
202008  -1.00   1.4769  900   19.343  2.0  1.25000  1.0   0.02500  3.00   18.750
202009  -1.00   1.4846  900   19.110  2.0  1.25000  1.0   0.02500  3.00   18.750
202010  -1.00   1.4769  900   18.965  2.0  1.25000  1.0   0.02500  3.00   18.750
202011  -1.00   1.4854  900   20.750  2.0  1.25000  1.0   0.02500  3.00   37.500
202012  -1.00   1.4775  900   20.596  2.0  1.25000  1.0   0.02500  3.00   37.500
202013  -1.00   1.4851  900   20.343  2.0  1.25000  1.0   0.02500  3.00   37.500
202014  -1.00   1.4772  900   20.185  2.0  1.25000  1.0   0.02500  3.00   37.500
202015  -1.00   1.4848  900   20.007  2.0  1.25000  1.0   0.02500  3.00   37.500
202016  -1.00   1.4771  900   19.800  2.0  1.25000  1.0   0.02500  3.00   37.500
202017  -1.00   1.4847  900   19.592  2.0  1.25000  1.0   0.02500  3.00   37.500
202018  -1.00   1.4769  900   19.454  2.0  1.25000  1.0   0.02500  3.00   37.500
202019  -1.00   1.4846  900   19.219  2.0  1.25000  1.0   0.02500  3.00   37.500
202020  -1.00   1.4769  900   19.040  2.0  1.25000  1.0   0.02500  3.00   37.500
202021  -1.00   1.6652  900   18.565  2.0  1.25000  1.0   0.02500  3.00   18.750
202022  -1.00   1.6574  900   18.419  2.0  1.25000  1.0   0.02500  3.00   18.750
202023  -1.00   1.6650  900   18.233  2.0  1.25000  1.0   0.02500  3.00   18.750
202024  -1.00   1.6571  900   18.070  2.0  1.25000  1.0   0.02500  3.00   18.750
202025  -1.00   1.6648  900   17.874  2.0  1.25000  1.0   0.02500  3.00   18.750
202026  -1.00   1.6570  900   17.728  2.0  1.25000  1.0   0.02500  3.00   18.750
202027  -1.00   1.6646  900   17.552  2.0  1.25000  1.0   0.02500  3.00   18.750
202028  -1.00   1.6569  900   17.359  2.0  1.25000  1.0   0.02500  3.00   18.750
202029  -1.00   1.6645  900   17.208  2.0  1.25000  1.0   0.02500  3.00   18.750
202030  -1.00   1.6568  900   17.016  2.0  1.25000  1.0   0.02500  3.00   18.750
202031  -1.00   1.6652  900   18.651  2.0  1.25000  1.0   0.02500  3.00   37.500
202032  -1.00   1.6574  900   18.471  2.0  1.25000  1.0   0.02500  3.00   37.500
202033  -1.00   1.6650  900   18.328  2.0  1.25000  1.0   0.02500  3.00   37.500
202034  -1.00   1.6571  900   18.182  2.0  1.25000  1.0   0.02500  3.00   37.500
202035  -1.00   1.6648  900   18.001  2.0  1.25000  1.0   0.02500  3.00   37.500
202036  -1.00   1.6570  900   17.772  2.0  1.25000  1.0   0.02500  3.00   37.500
202037  -1.00   1.6646  900   17.638  2.0  1.25000  1.0   0.02500  3.00   37.500
202038  -1.00   1.6569  900   17.475  2.0  1.25000  1.0   0.02500  3.00   37.500
202039  -1.00   1.6645  900   17.281  2.0  1.25000  1.0   0.02500  3.00   37.500
202040  -1.00   1.6568  900   17.114  2.0  1.25000  1.0   0.02500  3.00   37.500
202041  -1.00   1.8689  900   16.670  2.0  1.25000  1.0   0.02500  3.00   18.750
202042  -1.00   1.8611  900   16.529  2.0  1.25000  1.0   0.02500  3.00   18.750
202043  -1.00   1.8687  900   16.353  2.0  1.25000  1.0   0.02500  3.00   18.750
202044  -1.00   1.8609  900   16.196  2.0  1.25000  1.0   0.02500  3.00   18.750
202045  -1.00   1.8685  900   16.034  2.0  1.25000  1.0   0.02500  3.00   18.750
202046  -1.00   1.8607  900   15.899  2.0  1.25000  1.0   0.02500  3.00   18.750
202047  -1.00   1.8684  900   15.748  2.0  1.25000  1.0   0.02500  3.00   18.750
202048  -1.00   1.8606  900   15.579  2.0  1.25000  1.0   0.02500  3.00   18.750
202049  -1.00   1.8683  900   15.436  2.0  1.25000  1.0   0.02500  3.00   18.750
202050  -1.00   1.8606  900   15.289  2.0  1.25000  1.0   0.02500  3.00   18.750
202051  -1.00   1.8689  900   16.677  2.0  1.25000  1.0   0.02500  3.00   37.500
202052  -1.00   1.8611  900   16.586  2.0  1.25000  1.0   0.02500  3.00   37.500
202053  -1.00   1.8687  900   16.495  2.0  1.25000  1.0   0.02500  3.00   37.500
